ID,reviews,location,service,price,environment,dish
1237,洗手间服务特别好 帮忙开水头 挤洗手液 还有温热的手巾可以用 特别温暖 服务员也可以 态度挺好 上菜也不慢 但是有两点很烦1 为了翻台就帮客人烤的特别快 2 位置就在等位椅子旁边 被一大堆人看着吃 不太舒服,Not Mentioned,Positive,Not Mentioned,Negative,Not Mentioned
1248,去了又告诉美团不能用 服务员又听不懂话 说了四五遍才明白 肉感觉一般 可能没选到好吃的肉 炒饭不怎么好吃 凉拌土豆丝感觉挺棒的 总体来说一般,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Neutral
1249,服务不错味道也可以就是地方太小,Not Mentioned,Positive,Not Mentioned,Negative,Positive
1266,太忙了服务员都忘记点餐！一般般的！人就是多！,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Not Mentioned
1274,总体感觉一般，也就雪龙牛肉好吃！那个海鲜火锅汤千万别点，太不好喝了！,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Negative
1284,还可以 性价比不高  环境还不错,Not Mentioned,Not Mentioned,Negative,Positive,Neutral
1298,1月22日晚上和朋友小聚。本是慕名而来，口味也还可以，没想到……餐厅居然停电！每次都停个几分钟！还停了三次！这电路是解放前安的么？一直没维修？大冬天玩停电？而且没有人来解释为神马停电！颜面尽失！现在出去吃饭别人都开玩笑问我要不要带蜡烛(?_?)差评！I’m angry！ 今天算是得罪了你们一下！,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Positive
1302,好吃到是很好吃 但是价格偏高了 两个人花了将近300元 菜码小,Not Mentioned,Not Mentioned,Negative,Not Mentioned,Positive
1303,好吃到是很好吃 但是价格偏高了 两个人花了将近300元 菜码小,Not Mentioned,Not Mentioned,Negative,Not Mentioned,Positive
1313,肉的品质不好，应该不会再去的。,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Negative
1337,肉还是不错的，量也不多，桌子真是少，服务小哥比较热情。,Not Mentioned,Positive,Not Mentioned,Negative,Neutral
1339,味道还好，赠送的肉不太好吃，点的挺好！有点小贵,Not Mentioned,Not Mentioned,Negative,Not Mentioned,Neutral
1347,终于知道好评从哪来的，好评送菜。为了给大家个建议，宁愿不要了。开车去，倒车全靠自己，根本没人管。6个小姑娘去吃，根本吃不饱，没主食。刚开始烤会帮忙，后来人就没了。还是别的服务员跑来主动帮忙。肉量奇少，不知道是不是团购的原因。味道全靠酱汁。说是牛肉，可服务员连部位都不清楚。真心失望，又不是很便宜的地方。以后还是去天一牧场吧。,Not Mentioned,Negative,Neutral,Not Mentioned,Negative
1363,味道特别好，主要是服务特别到位！洗手间的阿姨，服务的特别到位。很不容易。有点小贵。不过下次也会去的。,Not Mentioned,Positive,Negative,Not Mentioned,Positive
1364,服务太差，菜品上了很长时间，餐具还没上齐，还得要很多次！,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Not Mentioned
1365,味道很好，价格有点贵，但是团购太和算了,Not Mentioned,Not Mentioned,Negative,Not Mentioned,Positive
1371,菜品口味和服务是值得肯定的！但其他方面就不尽如人意，烤肉店守着碳火都能冷得要命，你这是让人去呢还是让人去呢？！至于价位，我们一行四人3大1小，花了500多没吃饱！,Not Mentioned,Neutral,Negative,Not Mentioned,Positive
1372,前后两次去，间隔一个多星期吧，感觉完全不同，这次去南瓜粥也没有了，而且直接就说没了，相当不客气，肉也比较硬，吃了半天一直怀疑，这是不是上错了，烟也比较大，说排风坏了，要帮忙烤肉，一直说太忙了，把肉放上让我自己看着。可能是上次去的印象太好了？这次领家人去，感觉各种失望。看来完全靠运气啊,Not Mentioned,Negative,Not Mentioned,Negative,Not Mentioned
1375,各种托词不给开发票，那么怕上税吗,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Not Mentioned
1388,菜量真的是太迷你了，而且还得催菜，人多不合适，不过肉还是很好的，包间档次不错，6个人1千多吧,Not Mentioned,Negative,Neutral,Positive,Negative
1392,过年期间去的，服务员较少，有些顾不过来，口味感觉一般…而且分量真的是太少了…,Not Mentioned,Neutral,Not Mentioned,Not Mentioned,Negative
1407,没啥好吃的，也觉得吃不饱。。。不适合俺这样的穷人啊,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Negative
1414,可能是过年人手不够、车也没给洗！不是说给优惠券吗？也没有！不过这个价位还不错啦！,Not Mentioned,Not Mentioned,Neutral,Negative,Not Mentioned
1433,古香古色的就餐环境 每桌都是屏风隔开的 感觉特别舒服，服务也特别好，很热情，牛肉好吃 五花牛最好吃 其余菜品一般 价格有点贵 如果不是团购不会去,Not Mentioned,Positive,Negative,Positive,Neutral
1438,第一次来、味道不错、价钱不便宜、还算可以吧,Not Mentioned,Not Mentioned,Negative,Not Mentioned,Positive
1440,有点小贵，味道还算可以，服务很周到。,Not Mentioned,Positive,Negative,Not Mentioned,Positive
1443,服务员奇差无比！叫了十多声服务员竟然没人理，挺好一家店都不知道老板怎么招人的？终于一个小伙听见了，还无动于衷，叫另一个服务员，非得等客人恼怒才有反应，真也是醉了，这种服务，就算再好吃，也不愿意再来了，出来吃饭吃的都是心情，全叫服务员给搅合了！,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Not Mentioned
1447,好吃，服务不是很好啊……服务很重要哦,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Positive
1452,就是太冷了，味道还是很不错的，有点小贵，团购还是很合适的,Not Mentioned,Not Mentioned,Negative,Not Mentioned,Positive
1455,菜量很少，但是服务绝对好服务员很热情,Not Mentioned,Positive,Not Mentioned,Not Mentioned,Negative
1456,肉的质量不错，烤出来很香～～其他汤啊菜啊一般吧。虽然人比较多，但服务很周到，不会让人等很久。就是座位不太舒服，沙发背对的那边客人动一动座位就蹿，赚钱就该换换好点的座椅之类的了吧哈哈,Not Mentioned,Positive,Not Mentioned,Negative,Neutral
1457,不错，菜的品质不错，盘子都很有特点，就是量有点瘦，汤也不如图片,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Negative
1488,价格有点小贵，不过味道和服务都很好，还会再去,Not Mentioned,Positive,Negative,Not Mentioned,Positive
1500,太冷了，吃到后来脚都冻透了。价钱太高。味道不错,Not Mentioned,Not Mentioned,Negative,Not Mentioned,Positive
1519,菜品蛮和口味的 ，但是周六周日团购 要比工作日正常到店贵很多 以后会选择工作日去,Not Mentioned,Not Mentioned,Negative,Not Mentioned,Positive
1523,菜品很好，肉品质量很高，服务非常好，价格小贵，不过值得推荐。对品质要求高的朋友推荐,Not Mentioned,Positive,Negative,Not Mentioned,Positive
1528,来过他家很多次 首先服务一级棒 肉的口感也非常好 价钱有点小贵但是可以接受,Not Mentioned,Positive,Negative,Not Mentioned,Positive
1530,人还挺多的，别人带着去的，但是感觉味道一般吧，中规中矩，但是价格略高啊，还可以吧。,Not Mentioned,Not Mentioned,Negative,Not Mentioned,Neutral
1531,火的不得了，很赞，希望卫生提高一下！尤其是卫生间！,Not Mentioned,Not Mentioned,Not Mentioned,Negative,Not Mentioned
1533,菜品味道好，曼鱼饭没想像好吃，鱼仅两块，口感咸,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Negative
1538,喜欢他们家烤肉的味道，环境也是很温馨，平时不团购时感觉有点小贵。他们的小菜，汤，味道都不错，服务态度也是不错，热情周到，服务员在有空的情况下都来帮忙烤，比自己烤的好多了！最近，团购中的鲍鱼换成大虾l，也是棒棒的，以后还会去！,Not Mentioned,Positive,Negative,Positive,Positive
1540,味道还可以吧，价钱略贵，鸡胗有点硬，量不是很大.....................,Not Mentioned,Not Mentioned,Negative,Not Mentioned,Neutral
1544,一般般。之前看排名靠前，一直想去，结果去了还是挺失望，地方小又挤，味道也一般。,Not Mentioned,Not Mentioned,Not Mentioned,Negative,Neutral
1545,服务还不错，就是有些小贵，量不是很多，食量大的肉食人群不推荐,Not Mentioned,Positive,Negative,Not Mentioned,Negative
1557,菜量有点少，味道不错，人很多经常排队,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Neutral
1562,开始觉得有点贵，有了团购去吃了，品味真的很不错，尤其是孩子非常喜欢！！！,Not Mentioned,Not Mentioned,Negative,Not Mentioned,Positive
1563,开始觉得有点贵，有了团购去吃了，品味真的很不错，尤其是孩子非常喜欢！！！,Not Mentioned,Not Mentioned,Negative,Not Mentioned,Positive
1568,人太多了 太急了 东西还可以。,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Positive
1573,店里卫生需要好好搞搞，抹布擦桌子都一股味,Not Mentioned,Not Mentioned,Not Mentioned,Negative,Not Mentioned
1576,口味一般般，环境也一般般，价格还不便宜，都一般般吧,Not Mentioned,Not Mentioned,Negative,Neutral,Neutral
1607,三个人去吃的 没吃饱 又点了三分饭 花了310一共 不合适 还没有店内活动优惠力度大,Not Mentioned,Not Mentioned,Negative,Not Mentioned,Not Mentioned
1649,味道还可以服务很到位，价钱偏贵,Not Mentioned,Positive,Negative,Not Mentioned,Positive
1661,价格偏高，地方不大，很好找，其实店面可以更好的。服务很好，尤其是去卫生间的时候碰到的那位阿姨，太热情了，弄得我都不好意思了，服务一级棒！肉价格高，不过确实很好吃！很值得一去！团购很合适，两个人吃正好，三个人就应该再点些。#金枪鱼蔬菜沙拉# #雪龙贝肉# #LA调味牛排# #炭烧黑豚小排#,Positive,Positive,Negative,Neutral,Positive
1670,量太少了 不够吃 不过还是好评吧,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Negative
1672,超级好吃 。。。排队等了很久 但是很值得,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Positive
1680,很好吃 肉都很入味 就是有点贵 下车还会去的,Not Mentioned,Not Mentioned,Negative,Not Mentioned,Positive
1695,环境好，人多，有点小贵，地方好找。口味不错。,Positive,Not Mentioned,Negative,Positive,Positive
1717,198套餐，海鲜汤和烤红薯挺好，烤肉口味感觉一般，味道有点甜，怪怪的。另外，感觉服务有点生硬，全程面无表情烤肉，感觉像赶着交差似的，迅速烤完迅速撤掉炉火。感觉火候有点生，称道盘子里一会就凉了很影响口感，而且，烤肉就要自己动手才有乐趣吧，呵呵,Not Mentioned,Negative,Neutral,Not Mentioned,Neutral
1718,人很多。挺热闹，座位带拉帘，喜欢安静的可以拉上，菜的味道还不错，护心肉很好吃。发朋友圈送生蚝，不过生蚝都臭了，没有吃。,Not Mentioned,Not Mentioned,Not Mentioned,Negative,Neutral
1721,味道不错，就是有点小贵，态度很好，以后还会去。,Not Mentioned,Positive,Negative,Not Mentioned,Positive
1723,第一次团套餐，以前都是单点。里面的四份肉肥腻肥腻的 请人吃饭没一样能拿得出手，沙拉和煎豆腐还可以。不建议团,Not Mentioned,Not Mentioned,Neutral,Not Mentioned,Negative
1726,量少   没吃饱    明明4-6餐  3个人没吃饱 我也是醉了,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Negative
1727,团购菜量很少，牛肉粒过肥，，就是服务员多,Not Mentioned,Negative,Neutral,Not Mentioned,Negative
1728,正常的蒜和发火之后的蒜……别的什么都不说了，生菜是铺着盘子上的……不会再去了，老板太逼来了……,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Negative
1731,有点贵 团购量一般感觉少 还算可以吧,Not Mentioned,Not Mentioned,Negative,Not Mentioned,Neutral
1737,团购的感觉也没太觉得划算  感觉肉都一个味  不过都很好吃  那个沙拉zx吃了一盆 还行还行,Not Mentioned,Not Mentioned,Negative,Not Mentioned,Positive
1738,厨师换了，辣牛肉汤越来越难吃了，而且服务态度也不好。我们是错过了饭点时间去的，服务不到位，水也没有。以前是你家老客，但是经过这次，不会再去了。,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Negative
1756,味道不错，价格偏高，位置也好找！,Positive,Not Mentioned,Negative,Not Mentioned,Positive
1767,超级贵，五个人团购了二百元的套餐，又点了六百多……味道肉质很一般,Not Mentioned,Not Mentioned,Negative,Not Mentioned,Neutral
1771,好像我们太能吃了。。不够吃啊噗,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Negative
1790,还可以，中午去的时候人挺多，停车困难,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Not Mentioned
1794,好吃 服务好 棒棒大 还会去的 就是有点小贵！,Not Mentioned,Positive,Negative,Not Mentioned,Positive
1801,价格偏贵 味道不错keyi zaiqu,Not Mentioned,Not Mentioned,Negative,Not Mentioned,Positive
1808,很好吃，就是车位有点少，刷车的设备不好用没刷上车,Not Mentioned,Negative,Not Mentioned,Negative,Positive
1868,口味一般吧，量小的可怜，服务态度可以,Not Mentioned,Positive,Not Mentioned,Not Mentioned,Negative
1895,味道还不错，就是有点贵，两个人花了四百多。,Not Mentioned,Not Mentioned,Negative,Not Mentioned,Positive
1908,菜品口味挺好，其实就是韩国烤肉，肉单点很是昂贵，各种汤饭价位比较正常，只准使用一张团购券，7人去的，其他必须单点了，还不能用折扣券，这点很是不好,Not Mentioned,Not Mentioned,Negative,Not Mentioned,Positive
1917,单点菜品和团购套餐的量与品质都有差,Not Mentioned,Not Mentioned,Neutral,Not Mentioned,Negative
1920,味道不错有点小贵，再实惠点就好了。,Not Mentioned,Not Mentioned,Negative,Not Mentioned,Positive
1933,环境不错菜品也不错，如果不是团购有点小贵。,Not Mentioned,Not Mentioned,Negative,Positive,Positive
1937,没有以前那么好了，人多时，服务员忙不过来，餐具有异味,Not Mentioned,Neutral,Not Mentioned,Negative,Not Mentioned
1943,口味一般吧！环境还好，价格小贵。,Not Mentioned,Not Mentioned,Negative,Positive,Neutral
1944,口味一般吧！环境还好，价格小贵。,Not Mentioned,Not Mentioned,Negative,Positive,Neutral
1945,口味一般吧！环境还好，价格小贵。,Not Mentioned,Not Mentioned,Negative,Positive,Neutral
1948,服务很好，味道也不错 。冷面里有根头发  给换了,Not Mentioned,Positive,Not Mentioned,Negative,Positive
1949,口味一般吧！环境还好，价格小贵。,Not Mentioned,Not Mentioned,Negative,Positive,Neutral
1953,口味还好，肉质还算细嫩，价格稍贵，性价比偏低,Not Mentioned,Not Mentioned,Negative,Not Mentioned,Neutral
1955,味道不错，就是有点小贵，以后还会去的。,Not Mentioned,Not Mentioned,Negative,Not Mentioned,Positive
1991,非常好吃，可就是他家的量太少，价格偏高，不过服务还是不错的。,Not Mentioned,Positive,Negative,Not Mentioned,Negative
1997,牛尾巴汤不错！我喜欢！优惠太少！,Not Mentioned,Not Mentioned,Negative,Not Mentioned,Positive
2015,性价比不高，口味还不错，分量不多,Not Mentioned,Not Mentioned,Negative,Not Mentioned,Neutral
2022,套餐太不划算了，根本没有平时点的好！,Not Mentioned,Not Mentioned,Negative,Not Mentioned,Negative
2030,味道很好，就是价钱有点高，便宜一点更好,Not Mentioned,Not Mentioned,Negative,Not Mentioned,Positive
2036,今年牛中牛和去年味道不一样了，不知道是换厨师了还是怎么了。反正是一次比一次难吃了，不会再去了。很失望,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Negative
2038,是老顾客了，只要有朋友来大连想吃烤肉的都会带着去牛中牛。价位小贵，但是肉质真是没的挑。可能也正是因为这点我们才会一直选择这家店。服务员的态度还好吧，去的时候想去包厢，服务员还会告诉有最低消费500元，呵呵。上餐的速度很快。炭火也很旺。新增了菜谱，肉类和饮品又增加了不少。尝了新出的红酒秘汁牛肉感觉很棒。其他肉类更不用挑了。主食的鳗鱼饭真是不怎么好吃！饮品不错，果汁类饮品很好喝。还是很推荐这家店，一如既往的支持！,Not Mentioned,Positive,Negative,Not Mentioned,Positive
2044,烤肉很好吃，也许是下午两点是服务员休息的时间，服务员服务的不是很积极，说去给拿东西，却一个人仍在那烤肉，也没有叫别的服务员去的意图，我们只好再找其他的服务人员，望今后加强对个别服务员的管理。,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Positive
2055,肉很入味。服务也特别周到价格小贵,Not Mentioned,Positive,Negative,Not Mentioned,Positive
2056,味道不错，环境很好，价格有点小贵好在有团购,Not Mentioned,Not Mentioned,Negative,Positive,Positive
2066,之前来吃过，觉得肉质不错，但是没想到这次来吃服务这么差劲，多次让服务员上壶水，换个烤网，服务员居然朝我们喊让我们不要总找他，让我们去找别的服务员，我就奇了怪了，怎么你们服务员还分工干不同的活吗？那第一次让你拿的时候你就别答应啊，这都什么毛病！长这么大还没见过这种服务员呢，整个餐厅感觉很乱，能理解过年期间服务员少忙不过来，但是这种服务简直让人接受不了！以后也不会再来了！,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Positive
2072,还行啊就是贵了点，有点贵给洗车,Not Mentioned,Not Mentioned,Negative,Not Mentioned,Not Mentioned
2077,很棒啊环境很好但是就是服务有点慢,Not Mentioned,Negative,Not Mentioned,Positive,Not Mentioned
2078,味道还可以 但太贵。汤 饮料 饭还不能用代金卷。太贵,Not Mentioned,Not Mentioned,Negative,Not Mentioned,Positive
2093,口味，服务都很好。价格有点小贵。总体推荐。,Not Mentioned,Positive,Negative,Not Mentioned,Positive
2095,味道非常好呀，不知是大连的原因，觉得价格很贵，不过好吃。,Not Mentioned,Not Mentioned,Negative,Not Mentioned,Positive
2096,味道不错哦，地方小了点，人手也不太够，其他挺好。,Not Mentioned,Not Mentioned,Not Mentioned,Negative,Positive
2097,服务员态度不好，团购上明明写的，额外再消费300元即可享受包间，到店服务员说不行，最少500，后来跟她们理论之后，服务员说可以用包间，但是肉要自己烤，我们同意之后，给安排了一个最里面的包间，一共两个炉子，发现里边的炉子排风是坏的，屋子里全是烟，服务员说那就不要用了，用一个烤就好啊，我们6和人用一个炉子，根本来不及，跟服务员商量，帮助我们烤，这样会快点，服务员以外边客人太多忙不开为由拒绝，一直没有帮我们烤肉，菜品一如既往的好吃，不过我只想说，服务也越来越差，这么任性，你们家老板知道吗,Not Mentioned,Negative,Neutral,Negative,Positive
2098,味道服务都很好 ，价格有点小贵,Not Mentioned,Positive,Negative,Not Mentioned,Not Mentioned
2099,我最喜欢吃他家的牛舌！特别厚！挺像在日本吃的牛舌的！但是就是有点贵78元一份呢！套餐197元那个挺合适的！比起别家的套餐他家的还挺好吃的！最可惜的就是套餐的团购卷和代金卷不能一起并用！总的来说烤肉在大连而言我最喜欢牛中牛了！,Not Mentioned,Not Mentioned,Negative,Not Mentioned,Positive
2102,东西很好吃。我们两个人吃分量足够了。环境也很好。就是可能因为是下午的原因，喊了好多次服务员也没听到。,Not Mentioned,Negative,Not Mentioned,Positive,Positive
2106,味道不错，环境优雅，服务很好，就是有点小贵，好在有团购,Not Mentioned,Positive,Negative,Positive,Positive
2107,这次去感觉没有以前好，感觉贵了，新出的菜谱有点鸡肋，但是服务和肉质量还是不错。,Not Mentioned,Positive,Negative,Not Mentioned,Neutral
2115,餐厅环境不错，设计得很有私密空间，还有日式的包间可以用。肉质是没的说，那个牛肉汤特别特别好喝，还可以加汤的呦。海包肉很有特色的，包海蛎子符合大连人口味，只是稍微凉了，适合夏天暖和的时候。。。蓝莓山药很贴心的设计成9元小份的，不浪费…原价略贵，团购就合适多了，赞,Not Mentioned,Not Mentioned,Negative,Positive,Positive
2122,比一般烤肉店贵一些，但好在肉质很棒，烤的嫩一些很好吃！团购的券不能用于主食酒水和酱料，酒水可以理解，主食不能用就有点苛刻了~完全没体会到评论里说的服务很棒，上完菜影都没有，说好的主动给烤肉呢？,Not Mentioned,Positive,Negative,Not Mentioned,Positive
2124,点了他们推荐的比较贵的肉，基本没咬动，谁说贵的好！记着别问，自己看！,Not Mentioned,Not Mentioned,Negative,Not Mentioned,Not Mentioned
2132,味道不错，特别是雪龙牛肉，很好吃，服务也不错，就是价钱有点小贵,Not Mentioned,Positive,Negative,Not Mentioned,Positive
2134,和一般的烤肉都差不多，不过这家店价格不低，代金券不适用的范围也太广了哈哈，本来团了6张，最后就用了2张。两个女生，人均150。,Not Mentioned,Not Mentioned,Negative,Not Mentioned,Not Mentioned
2137,肉片不错，烤肉酱也好吃，烤蘑菇店家烤的，烤的太过了，玉米饼还行，小贵！饮料品类太少！,Not Mentioned,Not Mentioned,Negative,Not Mentioned,Neutral
2140,肉不错 味道也还可以价格略贵总体还不错,Not Mentioned,Not Mentioned,Negative,Not Mentioned,Positive
2141,环境很好，肉质很好，很嫩，喜欢那个肋骨肉~就是有点小贵，人均120吧,Not Mentioned,Not Mentioned,Negative,Positive,Positive
2144,服务态度一般，有点儿小贵，主食什么的团购券都不能用，他家酱料微咸，两个人一起去的话，可以吃一份酱料，可以省6块钱，味道只能说是一般般，开车去的，但是却找借口说天冷不给洗车，也不给优惠券，后来问了管理人员，说可以给优惠券，结账的时候也没有给优惠券，又不给开发票，所以以后也不会再去了，,Not Mentioned,Neutral,Negative,Not Mentioned,Neutral
2146,牛肉很不错！有个肋骨肉很好吃~就是有点贵~环境也很好，比较满意！,Not Mentioned,Not Mentioned,Negative,Positive,Positive
2150,值得推荐烤肉的口味很好，人均消费偏贵,Not Mentioned,Not Mentioned,Negative,Not Mentioned,Positive
2162,服务到位，价格小贵。味道确实不错,Not Mentioned,Positive,Negative,Not Mentioned,Positive
2164,服务很好，牛肉味道也非常棒，去了几次了老公非常喜欢，三个人300多，人均消费小贵，不过赠送了超棒的沙拉，话说还赠送了20元券,Not Mentioned,Positive,Negative,Not Mentioned,Positive
2168,感觉团购的东西没有单点的时候好了。,Not Mentioned,Not Mentioned,Negative,Not Mentioned,Not Mentioned
2173,她家要是不团购价位还是偏高些，这个套餐2个人吃的，3个人最好再点份主食吧，肉质不错，份量不是很大，服务很好。,Not Mentioned,Positive,Negative,Not Mentioned,Neutral
2180,没完没了的评，还不让复制，什么东西！,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Not Mentioned
2184,肉质很棒，服务员可帮忙烤肉，就是隔断小了那么一点点,Not Mentioned,Positive,Not Mentioned,Negative,Positive
2192,肉品不错，环境有些吵，装修还好，可以推荐,Not Mentioned,Not Mentioned,Not Mentioned,Negative,Positive
2193,非常好吃，个别人员素质不高，不给烤肉，说忙，其实也没有事情，就在那站着,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Positive
2194,一般，比较贵，味道一般，价位贵！味道很一般,Not Mentioned,Not Mentioned,Negative,Not Mentioned,Neutral
2200,情人节和老公去的，车位太少了，停车有点不方便。但是影响不了吃肉的心情，肉的味道太棒了，特别是79元的那个牛舌，具体名字想不起来了，但是味道真的很棒，不要烤的太老，吃起来，嫩嫩的，还多汁，真是棒极了。就是有点略贵，要是再能多谢优惠就好了。特别说一下服务员的态度真的很好，还会再去的,Not Mentioned,Neutral,Negative,Not Mentioned,Positive
2201,情人节和老公去的，车位太少了，停车有点不方便。但是影响不了吃肉的心情，肉的味道太棒了，特别是79元的那个牛舌，具体名字想不起来了，但是味道真的很棒，不要烤的太老，吃起来，嫩嫩的，还多汁，真是棒极了。就是有点略贵，要是再能多谢优惠就好了。特别说一下服务员的态度真的很好，还会再去的,Not Mentioned,Neutral,Negative,Not Mentioned,Positive
2202,情人节和老公去的，车位太少了，停车有点不方便。但是影响不了吃肉的心情，肉的味道太棒了，特别是79元的那个牛舌，具体名字想不起来了，但是味道真的很棒，不要烤的太老，吃起来，嫩嫩的，还多汁，真是棒极了。就是有点略贵，要是再能多谢优惠就好了。特别说一下服务员的态度真的很好，还会再去的,Not Mentioned,Neutral,Negative,Not Mentioned,Positive
2213,价格小贵可以接受，肉质鲜嫩很好吃，不过靠门的位置有点冷，希望做好室内保暖措施,Not Mentioned,Not Mentioned,Negative,Neutral,Positive
2220,包间里实在是太冷了！！！服务也不是很及时，要喊很多遍，也不一定来，菜都是很贵的，酱料居然一小份6元，不能用团购卷，吃完回来冻感冒了，非常不满意的一次团购,Not Mentioned,Negative,Negative,Not Mentioned,Negative
2221,包间里实在是太冷了！！！服务也不是很及时，要喊很多遍，也不一定来，菜都是很贵的，酱料居然一小份6元，不能用团购卷，吃完回来冻感冒了，非常不满意的一次团购,Not Mentioned,Negative,Negative,Not Mentioned,Negative
2222,包间里实在是太冷了！！！服务也不是很及时，要喊很多遍，也不一定来，菜都是很贵的，酱料居然一小份6元，不能用团购卷，吃完回来冻感冒了，非常不满意的一次团购,Not Mentioned,Negative,Negative,Not Mentioned,Negative
2237,菜味道不错 就是量小 价格偏高  车位难找,Not Mentioned,Negative,Negative,Negative,Neutral
2240,去了几次，感觉团购和正常点的不太一样。1??般般吧。,Not Mentioned,Not Mentioned,Negative,Not Mentioned,Neutral
2241,第一次来吃，觉得就是地理位置比较好而已，酱料单一，每人6元一小叠好咸不可以用团购券，一般，就是或许牛肉真的很放心，不然没理由这么贵呀……朋友多年前来过，说装修一直没变……,Positive,Not Mentioned,Negative,Positive,Neutral
2242,还不错。  地方好找。 味道也不错。  服务挺好。  价位偏高。  还有就是主食不能点。 这样不好吧。别的还好,Positive,Positive,Negative,Not Mentioned,Positive
2243,烤肉好吃，但是管理有些混乱，本人两个月前往储值卡里充的值，之后一直未用，结果这次去居然被告知卡里没有钱，答应查实后联系我也没有音讯。,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Positive
2245,和朋友一起去的，味道很好，就是价格稍贵,Not Mentioned,Not Mentioned,Negative,Not Mentioned,Positive
2249,味道还可以 就是挺贵的 环境也行,Not Mentioned,Not Mentioned,Negative,Positive,Positive
2259,味道还行，服务也可以，就是量差太多了，美团量少的不是一点,Not Mentioned,Positive,Negative,Not Mentioned,Neutral
2260,人超多。排了蛮久的队。味道不错。没白等那么久。,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Positive
2262,牛肉很好吃，就是单点比较贵，点的两人套餐，又单独点了一份肉,Not Mentioned,Not Mentioned,Negative,Not Mentioned,Positive
2269,第二次去，是过年，美团99不让用，买的这个，肉上来了，服务员态度非常不好，嫌弃有烟，拿走肉烤熟上，但是根本没烤熟，非常难吃，没吃了都剩下了，只喝了汤吃点蔬菜豆腐。非常不满意，虽然美团优惠，虽然过年，既然开门就要服务好每一位顾客，童叟无欺，服务员态度差评，肉没熟差评。,Not Mentioned,Negative,Neutral,Not Mentioned,Negative
2271,不过如此，什么什么都平平无奇，尽管排名很靠前但不会想着再去。前台的服务堪忧!,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Not Mentioned
2276,这个价位的套餐不合适、猪肉品种太多,Not Mentioned,Not Mentioned,Negative,Not Mentioned,Not Mentioned
2277,什么都是不行，而且环境特别荒凉,Not Mentioned,Not Mentioned,Not Mentioned,Negative,Not Mentioned
2282,味道一般，团购分量很少，而且没有主食，148套餐两个人不够吃,Not Mentioned,Not Mentioned,Negative,Not Mentioned,Negative
2283,青菜没洗似的，菜叶子上脏，跟服务员说了，服务员也没说给换一下,Not Mentioned,Negative,Not Mentioned,Negative,Negative
2286,好吃，贵，环境一般,Not Mentioned,Not Mentioned,Negative,Neutral,Positive
2288,吃的太匆忙没拍照片，实话实说，他家的牛肉真的挺好吃的，凉菜和海鲜汤也不错，但是美中不足的是，卫生不太好，桌子上油乎乎的还有脏东西，杯子上还沾着别人羽绒服的毛，一碟烤肉汁直接坐在另一碟烤肉汁上端上来，另一碟底全是海鲜汁。,Not Mentioned,Not Mentioned,Not Mentioned,Negative,Positive
2298,东西还可以，关键是在生菜了看见虫子了，反胃,Not Mentioned,Not Mentioned,Not Mentioned,Negative,Positive
2302,牛肉很好吃，环境挺好，就是价格真心不便宜。,Not Mentioned,Not Mentioned,Negative,Positive,Positive
2307,一般吧、菜品有点贵、服务也一般、味道还可以,Not Mentioned,Neutral,Negative,Not Mentioned,Neutral
2308,味道不错，就是价位不低，服务一般化，环境不错,Not Mentioned,Neutral,Negative,Positive,Positive
2310,味道很好，就是有点贵。偶尔吃一次还是挺小资的了，那个汤非常有味道，肉主要是嫩啊，这次吃饱了，挺不容易！！哈哈,Not Mentioned,Not Mentioned,Negative,Not Mentioned,Positive
