ID,reviews,location,service,price,environment,dish
3704,菜品多、新鲜 就是海鲜中的沙子太多了 吃完海鲜根本不能煮面条了,Not Mentioned,Not Mentioned,Not Mentioned,Negative,Not Mentioned
3705,贝壳类的那个沙是真心的多，根本没法吃，所以海鲜吃不了多少,Not Mentioned,Not Mentioned,Not Mentioned,Negative,Negative
3707,人太多了，跟人拼的桌，拼一次不够还要拼一次。整的不点小桌子上啥也放不下。菜品味道一般吧，没有感觉很特别。螃蟹感觉不是很新鲜。,Not Mentioned,Not Mentioned,Not Mentioned,Negative,Neutral
3709,黄喉是臭的！！太恶心了！！奇丑无比啊亲！真心觉得这么臭上菜的服务人员会不清楚吗？回家就拉肚子了，不会再去,Not Mentioned,Negative,Not Mentioned,Negative,Negative
3714,人很多，排了很久的队才等到，虾挺多的，就是美团上说有鲍鱼的，现在只有大闸蟹！,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Positive
3719,好吃、就是人特别多、得排好久、所以建议先排取号再去,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Positive
3724,没有螃蟹感觉这个价格不是很划算啊、其他的还行、水果不错,Not Mentioned,Not Mentioned,Negative,Not Mentioned,Positive
3726,东西不是太新鲜，因团购才试试，下次一定不会再去,Not Mentioned,Not Mentioned,Neutral,Not Mentioned,Negative
3728,环境还不错，但是那天的虾真的不怎么样,Not Mentioned,Not Mentioned,Not Mentioned,Positive,Negative
3731,位置还算可以，需要排队好久，口味还可以，海鲜的新鲜感，我个人感觉不是很新鲜。,Positive,Negative,Not Mentioned,Not Mentioned,Neutral
3734,排队的人太多了，菜种类很多，每次去都撑着出来,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Not Mentioned
3739,还不错，就是海鲜有的又沙子爆，螃蟹是每人只有一个，还好还好啦,Not Mentioned,Not Mentioned,Not Mentioned,Negative,Not Mentioned
3745,来大连吃的最好的一顿饭。太棒了，性价比高，太合算了，东西种类多，新鲜，水果也那么上档次。排了一个多小时的队让人觉得值得。,Not Mentioned,Negative,Positive,Not Mentioned,Positive
3759,"去的晚了点,好吃的都没有多少了，还没吃完就撤菜了，想吃好，早点去！",Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Negative
3769,人太多了、等座位等了一个小时！希望商家合理安排时间！菜品供应充足谢谢！,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Not Mentioned
3775,海鲜里全是沙子，根本没法吃………,Not Mentioned,Not Mentioned,Not Mentioned,Negative,Not Mentioned
3776,如果想吃海鲜还是不要去自助餐厅哦，里面的海鲜一点不新鲜火锅海鲜味道也不好。不过值这个价了,Not Mentioned,Not Mentioned,Positive,Not Mentioned,Negative
3779,口味不错，就是人太多，排了很长时间,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Positive
3788,一般般，螃蟹臭了，菜品不全！不知道为什么人那么多！,Not Mentioned,Not Mentioned,Not Mentioned,Negative,Negative
3794,刚开业的时候来过，现在的感觉是走错地方了，对我来说没什么可吃的，两个蟹子有一只是臭的，座位没擦好，都是饮料干在上面的痕迹，不会再来了,Not Mentioned,Not Mentioned,Not Mentioned,Negative,Negative
3809,还可以吧，人很多，等了好久的说,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Not Mentioned
3816,很不错，就是人很多要排好久的队，不过味道很不错，种类也很全,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Positive
3817,不错，就是人太多，海洋不是很新鲜，菜的品种很多！！！,Not Mentioned,Not Mentioned,Not Mentioned,Negative,Not Mentioned
3821,性价比很高主要的问题就是海鲜不干净沙子篱笆很多没法吃,Not Mentioned,Not Mentioned,Positive,Negative,Not Mentioned
3823,海鲜基本都是死的，基本不会考虑再来了，三个人只吃了点青菜，味道太差了，煮了个大嘎，满锅都是味，根本不能吃了…极度无语，除了菜品比较新鲜以外，其他的都不行…肉也不是好肉…菜品不够丰富……………加汤还算及时,Not Mentioned,Neutral,Not Mentioned,Not Mentioned,Negative
3827,等了一个小时排队的人挺多海鲜挺鲜下次还去,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Positive
3833,排了好久才吃饭，带爸妈去吃，饿坏了，大虾不错，量足,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Positive
3835,很好的地方 东西也很新鲜 就是排队时间长了点,Not Mentioned,Negative,Not Mentioned,Positive,Not Mentioned
3843,人太多，也太挤，还要等位，大连人真的喜欢吃。,Not Mentioned,Negative,Not Mentioned,Negative,Not Mentioned
3850,不咋地，食材很多不新鲜了，让人失望,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Negative
3851,还可以吧，海鲜多贝壳，每人一只的螃蟹小的没法比喻，其他还冷,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Negative
3863,海鲜不新鲜   现在又闹肚子又呕吐    原本打算出去玩的  现在只能在宾馆,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Negative
3864,人多，需要排队，里边特别吵，吃的还算可以吧,Not Mentioned,Neutral,Not Mentioned,Negative,Neutral
3866,人很多，排队要很长时间，太热了,Not Mentioned,Negative,Not Mentioned,Negative,Not Mentioned
3868,东西不多，螃蟹鲍鱼限量一人一个，而且不是活的，其他的海鲜都是贝类没有什么吃的，没有主食，饮料不怎么好，寿司都干吧了，不新鲜,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Negative
3876,去大连旅游的，这家店靠近住的酒店附近，看排队人多，第二天下午5点多点就去了，谁知道人气太旺在我们前面已有人排队。等了半小时左右，终于吃上了。海鲜品种蛮多的，很新鲜，老公特爱吃，还送了一人一只鲍鱼。荤菜，蔬菜，水果品种繁多，反正这顿在大连的自助非常棒。有机会还会来吃。,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Positive
3879,很好吃  东西很全，人很多，需要尽早过去,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Positive
3880,如果不是排队时间十分之长的话我想他家就完美了～～以这个价格来说东西没话说了～～北极虾是吃自助以来最好的一家～～别人家的不是黑头就是发白一看就是放了很长时间～～他家的就很好～～虽然还是有部分海鲜不新鲜～～但是价格来说接受啦～～就是上市场自己买说不好还会买到不新鲜呢～～肉超好～～,Not Mentioned,Negative,Positive,Not Mentioned,Positive
3881,菜品还可以 就是没办法只能拼桌 有点挤 而且也不太方便 整体不错！,Not Mentioned,Not Mentioned,Not Mentioned,Negative,Positive
3889,排了好长时间的对。生意太火啊～,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Not Mentioned
3896,菜品不错哦，感觉有点小贵，不过吃不贯海鲜的人可以去。,Not Mentioned,Not Mentioned,Negative,Not Mentioned,Positive
3901,人好多，还不是周末派对都排了一个小时。其它还行,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Not Mentioned
3902,环境挺好，就是不太好找，菜品种类挺多的，人也特别多,Negative,Not Mentioned,Not Mentioned,Positive,Not Mentioned
3904,菜品都很好，就是服务员服务有点差，酱料都没有了，也不拿,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Positive
3905,人很多，但是个人感觉海鲜一般，菜品并不多。不值这个价格，吃过比这个性价比更高的,Not Mentioned,Not Mentioned,Negative,Not Mentioned,Neutral
3907,吃的时候没感觉什么  但是晚上我们三口全都闹肚子了  估计海鲜不新鲜  所以还是建议大家不要去了,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Negative
3908,螃蟹不太好，跟别人家自助差不多，毫无新意,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Negative
3912,肉类 蔬菜种类很丰富 但是蛋挞不新鲜,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Negative
3917,味道没得说，排了好久才轮着，海鲜很新鲜，还有螃蟹，很赞，唯一觉得吃饭太热，希望店家开足冷风,Not Mentioned,Negative,Not Mentioned,Neutral,Positive
3918,一如既往的人多，排好久，味道不错,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Positive
3919,肉味不太对…吃了反胃…服务态度也不是很好…剩下的还可以…,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Neutral
3923,"环境和菜品都很不错,但是个别服务员态度不好",Not Mentioned,Negative,Not Mentioned,Positive,Positive
3929,第一次在佳兆业吃的，以前都是兴工街，前台服务周到，很满意，可是吃的过程中没有服务人员收拾餐桌不说，居然有一服务人员把别人的脏餐盘放在我的桌子上扭头走了，太恶劣了，，，菜品不够没有人上菜，特别慢，顾客喊人都不答应，建议大家还是去别家分店吧,Not Mentioned,Negative,Not Mentioned,Negative,Not Mentioned
3940,一般般吧，发鲍鱼的大姐，态度太不好了，后边的闲螃蟹小，问了句还有没有大的，鲍鱼阿姨马上甩脸子说不要就没有了，下一位。海鲜没弄干净，沙子很多,Not Mentioned,Negative,Not Mentioned,Negative,Neutral
3942,菜品很可以，位置蛮好找的。排队时间有点长。,Positive,Negative,Not Mentioned,Not Mentioned,Positive
3943,4人以下的都是拼桌，而且还是小锅。海鲜没吃多少，好多坏的。,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Negative
3946,位置不大好找，服务人员态度不好，菜品不全，没有西安路好,Negative,Negative,Not Mentioned,Not Mentioned,Not Mentioned
3950,东西不太新鲜，家人吃完肚子不舒服,Not Mentioned,Not Mentioned,Not Mentioned,Negative,Negative
3956,鱿鱼，黄喉等多种品种都臭了，菜品摆台展示好，东西一般。晚上去吃的，今天拉肚子到脱水了。真不应该吃这顿饭,Not Mentioned,Not Mentioned,Not Mentioned,Negative,Neutral
3959,吃到撑了，菜品不错，很多。但蒸锅就2个，靠抢，这方面管理有问题，你派一个服务员，让他每一锅指定蒸一种海鲜，多蒸点，来的人分下，不就很多人能吃到，结果现在都是一伙人，派一个抢锅，其他人一直拿生的，一锅接一锅，每锅都不满的，真浪费时间。建议，仅供参考。,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Positive
3964,性价比有点高，每次提供的煎牛排太小了，虾也不是很新鲜,Not Mentioned,Not Mentioned,Positive,Not Mentioned,Negative
3965,奉劝大家以后不要去这家店了，我们一家三口到这家店用餐，结果晚上我们全部是上吐下泻，整整一晚没睡，像这样的店赶快关门吧。,Not Mentioned,Not Mentioned,Not Mentioned,Negative,Not Mentioned
3968,第一感觉人超级多  海鲜种类少 螃蟹小的不能在小了  各类海鲜都是死的 不会再来了 唯一的亮点就是服务员态度很好,Not Mentioned,Positive,Not Mentioned,Not Mentioned,Negative
3972,还行，海鲜都抡光了，人多，，环境不好，有点小贵,Not Mentioned,Not Mentioned,Not Mentioned,Negative,Not Mentioned
3982,"感觉做的菜味道不怎样，第二次来了，这次来海鲜一点都不新鲜。螃蟹都是死的，菜品少，
服务好",Not Mentioned,Positive,Not Mentioned,Not Mentioned,Negative
3984,佳兆业店去吃的，如果是特别能吃的话还行，，吃的少的就算了。。佳兆业这边比开发区的店贵，还有就是吃的海鲜有点不新鲜了，有小樱桃，虽然味道不怎么样，但也还行吧。。薯条??特别好吃， #海蛎子# #冰虾#,Not Mentioned,Not Mentioned,Negative,Not Mentioned,Neutral
3986,一般，和别的店没有什么区别，东西也不好吃，不值,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Negative
3989,多种菜品发臭了，青菜展示台还可以，今天早上开始到现在拉肚子了，现在已经开始水泻了，初了早上喝水到现在不能进食,Not Mentioned,Not Mentioned,Not Mentioned,Negative,Not Mentioned
3990,海鲜不新鲜，还没有清洗干净，一股味呛人，蒸海鲜的锅就两个，怎么可能够用。水果也不新鲜。烤羊肉真的好评。回家就拉肚子，拉了三天，肠胃弱的慎入。 #羊肉#,Not Mentioned,Not Mentioned,Not Mentioned,Negative,Negative
3996,服务差，让进去吃都20点40了。比我晚半个小时的都进去了，21点7分就开始撤菜了。吃个什么饭呀，吃饭的心情及其不好。不会再去。,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Not Mentioned
4007,味道还可以，就是等的时间比较长,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Positive
4010,位置不太好找，怎么都找不到b区，后来知道是在地下，因为去的早没有排队，菜品不错。,Negative,Positive,Not Mentioned,Not Mentioned,Positive
4011,人超级多 排队很久哦 但是东西都不错 很棒,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Positive
4015,真的好好吃，排队排了大概1个小时才吃上,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Positive
4017,菜品还不错，只是等位置时间太长,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Positive
4021,特别好，很干净，环境也不啊错，人很多，海鲜都特别新鲜，螃蟹有点小不过很肥很新鲜，鲍鱼也可以，蘸料也很丰富，总之很满意，经常和朋友来吃，都很满意，还有团购虽然没省多少，但心里舒服，以后还会经常带朋友来吃的，,Not Mentioned,Not Mentioned,Negative,Positive,Positive
4036,人很多，需要排队，不过海鲜很新鲜，就是有沙子,Not Mentioned,Neutral,Not Mentioned,Negative,Positive
4039,等位机不公平，先来的进不去，感觉反感,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Not Mentioned
4044,还行吧，最后了没什么菜，有点坏肚子，不知道吃什么吃的，海鲜里沙子很多，还排了很久的队,Not Mentioned,Negative,Not Mentioned,Negative,Not Mentioned
4058,菜还可以，就是这个海鲜啊，都是沙子都没法吃，屋子里还有好几个苍蝇！,Not Mentioned,Not Mentioned,Not Mentioned,Negative,Positive
4064,菜品很齐全，就是等位要命，等了一半小时,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Not Mentioned
4067,菜品很多，味道一般，吃的人倒不少，等位排了很久，女朋友吃海鲜还吃过敏了,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Neutral
4074,食物很美味，就是人太多了，排好长的队，应该去早点的,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Positive
4075,很便宜的自助，位置也很好找，要去的亲最好早点，要不能排一个小时的队。海鲜不是很干净，水果也一般！,Positive,Negative,Positive,Negative,Neutral
4080,生意太好了，要等好久。排队也排了好久，可谓就还可以,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Not Mentioned
4082,太拥挤，还需要排队，在大城市吃个饭都费劲！悲催的人啊,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Not Mentioned
4086,菜品主要以贝类为主，沙子搞的不干净。其他都还不错,Not Mentioned,Not Mentioned,Not Mentioned,Negative,Neutral
4088,很火！排了很长时间的队，味道还好，就是螃蟹一人一个太小，总体上不错！,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Neutral
4097,可能用火锅煮海鲜太腥了，吃不惯,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Negative
4101,主打海鲜 种类繁多 就是人太多了 去了三次才终于吃上 呵呵 总算是没有辜负等了那么久,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Not Mentioned
4108,菜品不错，环境很好，人太多，排好长时间队,Not Mentioned,Negative,Not Mentioned,Positive,Positive
4120,菜品多，很新鲜，吃的人特别多，要早些去排队才行，要不然要等好久,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Not Mentioned
4131,菜品全，海鲜有沙子，他家人比较多，我感觉都是旅游的。服务态度好。,Not Mentioned,Positive,Not Mentioned,Negative,Not Mentioned
4136,饭菜不新鲜，服务态度超级差，对待客人好像有深仇大恨一样，如此差的服务，一次就够。,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Negative
4137,周日团购的3张，在佳兆业店吃的，菜品相当的差劲，海鲜都是死的，北极虾都是存放很久的那种，煮了点海鲜，整锅汤都是臭的海鲜味道，海螺沙太多没法吃，服务态度很不好，有个老大姐，就盯着收碟子，烦死了！就这样的自助火锅还来个周日63一位，我是觉得相当的贵，不太推荐大连本地食客去吃！屋内还相当的热，洒了点饮料保洁赖赖唧唧的，我实话实说没拍照片，真是评价，以后肯定不会去了！所谓那些给好评的人建议同等价格换着几家店吃吃看看，认真评价！,Not Mentioned,Negative,Negative,Negative,Negative
4145,种类很多，味道还好，就是有的位置不好找,Negative,Not Mentioned,Not Mentioned,Negative,Positive
4159,真不知道 那块好。评价那么多。海鲜不咋地 螃蟹很小就一只。去大连 感觉 他家太一般了,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Negative
4160,海鲜少点、螃蟹还有臭的、四个人、三个臭螃蟹、,Not Mentioned,Not Mentioned,Not Mentioned,Negative,Negative
4161,服务谈不上了。人太多了。挺好吃推荐。最好不要赶到饭口去吃。排队的人太多了。,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Positive
4164,东西少，服务差…味道也不好…没啥海鲜…,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Negative
4172,太热了，空调不太给力，菜品还可以，口味很好，还会再去,Not Mentioned,Not Mentioned,Not Mentioned,Negative,Positive
4175,味道一般，没有什么海鲜，贝类沙子太多,Not Mentioned,Not Mentioned,Not Mentioned,Negative,Neutral
4187,比不上福佳差太多了 东西是坏的 东西也不全,Not Mentioned,Not Mentioned,Not Mentioned,Negative,Negative
4195,火锅不错，花样多，东西也很新鲜，就是等的时间太长了。,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Positive
4200,超级棒的店，就是由于太好了，所以排队时间真的很长。,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Not Mentioned
4201,味道很好，高峰期人多！需要排很长的队，而且是必排，东西很多，值得去！,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Positive
4202,东西很好，只不过每次去都排好长的队,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Not Mentioned
4207,没有螃蟹不好还排了那么久的队，下次不会再去吃了,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Not Mentioned
4215,他家太火了，门口排队的有100人左右，他家的海鲜都臭了老难吃了,Not Mentioned,Neutral,Not Mentioned,Not Mentioned,Negative
4224,人真的超级多，不到半小时20多号。味道不错，炒菜不错，但是螃蟹就。。。。。,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Neutral
4225,口味不错，就是人太多了，要排队，等很久,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Positive
4226,人很多，有部分海鲜不新鲜，扇贝煮不开口，还说有的是这样，明明是死的，糊弄谁呢,Not Mentioned,Not Mentioned,Not Mentioned,Negative,Negative
4230,菜品种类不少，环境感觉太嘈杂了，真是没有评价那么好吃。,Not Mentioned,Not Mentioned,Not Mentioned,Negative,Neutral
4232,挺好！第一次去，但就是不是烤涮一体的……后来人还挺多，排队的！,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Not Mentioned
4234,以前经常和朋友去，这次去感觉还是那些有点吃腻了海鲜沙子还那么多,Not Mentioned,Not Mentioned,Not Mentioned,Negative,Not Mentioned
4240,人很多～不过等位也蛮快的～一会儿就到了，总体还不错，就是个别蚬子里全是沙子，有点影响食欲，鸳鸯锅很有必要啊，一个煮带壳的，一个煮不带的～水果还不错，服务态度非常好～,Not Mentioned,Positive,Not Mentioned,Negative,Positive
4241,人太多了 排队排了两个点 也没有想象中好吃.,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Neutral
4242,去的时候也不开空调，我和朋友们都热成狗了，那还有心情吃饭啊！,Not Mentioned,Not Mentioned,Not Mentioned,Negative,Not Mentioned
4243,人多热闹 品种齐全 食材很新鲜,Not Mentioned,Not Mentioned,Not Mentioned,Negative,Positive
4252,还行吧，晚上去的等了一个半小时才有位置海鲜不是太新鲜了,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Neutral
4259,不错的海鲜自助，排了一个多小时才可以吃到，样品多多，海鲜多多，只是鲍鱼和螃蟹要限量，下次有机会还来,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Not Mentioned
4261,人太多了，没有原来好吃了，点心不太好了，时间长都潮了！海鲜不太新鲜了，蔬菜很丰富还是蛮好的！,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Negative
4262,还行吧，等了一个半小时才有位置，晚上去的海鲜不是太新鲜,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Neutral
4267,真是太火了 吃饭的人好多 我们等了半小时 店内环境不错 味道不错 强烈推荐,Not Mentioned,Negative,Not Mentioned,Positive,Positive
4269,东西很不错，就是人太多了，等了一个多小时,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Not Mentioned
4270,人好多啊！排了好久的对，菜品还是和以前一样，很喜欢,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Positive
4275,还行吧，等了一个半小时才有位置，晚上海鲜不是太新鲜了,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Neutral
4279,赞一个赞赞赞好呢，不错的人很多，但是海鲜有点不新鲜有沙子,Not Mentioned,Not Mentioned,Not Mentioned,Negative,Neutral
4284,味道好，品种多，就是位置不太好找！问了一圈人才找到！,Negative,Not Mentioned,Not Mentioned,Not Mentioned,Positive
4295,人好多的 排了一会才进去 菜品都不错,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Positive
4296,吃的很开心，种类多，价格合理，就是排队真心烦,Not Mentioned,Negative,Neutral,Not Mentioned,Not Mentioned
4304,一般，菜品少了些，空调开的有点太冷了,Not Mentioned,Not Mentioned,Not Mentioned,Negative,Neutral
4310,味道还可以，就是咸，大家来吃就是因为看人多才进来的吧？其实进来就后悔了，环境太次了，热的要死，空调就像没打开一样，真是一边吃一边流汗，喝水都喝饱了！饮料味道不错，冰凉的，真解渴。反正不能再来吃了，太坑了！！,Not Mentioned,Not Mentioned,Not Mentioned,Negative,Neutral
4312,东西挺好的，也很便宜，就是里面比较热,Not Mentioned,Not Mentioned,Positive,Negative,Not Mentioned
4317,口味挺好，朋友一起吃的很开心，就是人多，排队等很久。,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Positive
4321,爱，由于排队的人比较多，嗯，所以呢，菜上菜的速度不是很快菜量还行，嗯口感很不错。,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Positive
4325,口味不错，选择也挺多的，海鲜有点脏，希望以后能洗干净,Not Mentioned,Not Mentioned,Not Mentioned,Negative,Positive
4327,水果没有了芒果，不过还是一如既往的好，排队的人好多,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Not Mentioned
4329,人很多啊，等了很久排了老长的队，口味不错种类不是很多但都吃着都不错,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Positive
4333,菜品丰富，服务一般，该店人气很旺，座位有点太挤,Not Mentioned,Neutral,Not Mentioned,Negative,Not Mentioned
4340,挺好的，去了好几次了。就是鲍鱼太小了,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Negative
4344,这个队啊很难排啊，必须提前去排队,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Not Mentioned
4348,人好多啊，排队要等四十多分钟，不过吃的很开心，妈妈生日，吃的很尽兴，下次还会再来！,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Positive
4351,虽然排队等了很久，但是值得等待，和对象一起去的，吃的很开心,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Not Mentioned
4362,虽然排队等了很久，但味道还是值得的,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Positive
4372,菜品不多，海鲜种类太少了，三个人饭后都闹肚子？？？环境还可以，自助就那么回事这个价位别期待奇迹啦！,Not Mentioned,Not Mentioned,Negative,Positive,Not Mentioned
4386,人太多了，排队都要一个小时！我们是7点半去的，排队一个小时，就餐时间原本是2个小时，但是不管你几点去的她们都10点下班，九点把食物全部澈走，吃的不是很好,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Negative
4392,环境其他都很不错，就是服务员服务太差了，,Not Mentioned,Negative,Not Mentioned,Positive,Not Mentioned
4395,最开始觉得不错，现在好像不如之前干净，菜洗不干净，上面有脏东西，座位上也不干净，菜品少，不新鲜，,Not Mentioned,Not Mentioned,Not Mentioned,Negative,Negative
4398,味道很好，就是人太多了，需要排队！,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Positive
4406,肉不如以前的了，现在的羊肉会碎，吃起来口感和味道差了好多。,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Negative
4414,东西挺全 有的海鲜我也说不上名来。服务态度也很很好 收盘啊补充菜品啊速度很快～几个人真心吃到饱。就是最后拿的头顶杨梅和叶子葫芦娃一样的棕色小蛋糕里水分炒鸡多 有点影响口感了。西瓜汁超好喝 但是火龙果汁之类的真心不推荐…,Not Mentioned,Positive,Not Mentioned,Not Mentioned,Negative
4421,除了贝壳类有沙子，感觉肉还是挺好吃的，鲍鱼也比冬天时候的好吃了,Not Mentioned,Not Mentioned,Not Mentioned,Negative,Positive
4432,饭口时间需要排队等很久，看照片有螃蟹但是实际是没有的。啤酒是青岛，味道还可以。,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Positive
4434,旅游导游推荐说很不错，连去两天才排上吃，味道没得说，肉和海鲜都很新鲜，还有大连的雪糕水果都很好吃的，下次来还要吃去。真心赞,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Positive
4448,屋里太热了。吃的挺好的。人爆满。排了半天。,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Not Mentioned
4451,很好，就是人太多了，排了好长时间队，大虾很不错。,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Positive
4452,还不可以挺好的三个人吃，就是都吃的很少,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Negative
4464,经常去西安路的，第一次来这儿，菜品相对比较少，主要是东西不新鲜，因为11点就进了，牛肉片都变色了也上，虾滑跟西安路的味道不一样，应该掺了剩了的鸡肉，并且只有一种滑，再分成有葱花和没葱花的，因为不新鲜也没敢多吃，等12：30左右，新鲜的东西上了，一对比就知道，朋友一起来的，路上跑了几次厕所，我想是你家老客，每次聚会都想到，所以得本着负责的态度说这些，希望改进，咱们不差这点成本，信誉重要，雇这么多人不就是想把各方面质量和利润提上去吗？好好整，涨价也没关系。祝生意兴隆,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Negative
4472,还是那么火爆，排队排了一个小时，不过为了吃到美味，还是值得的！,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Positive
4473,菜品一般，服务差，桌面等很长时间才给收拾。,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Neutral
4486,每天都有排队的！排了一个小时！不过很好吃！,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Positive
4488,排队等位用了快一个小时 口味还是不错的,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Positive
4499,佳兆业店相比福佳店要小不少，东西也没有福佳店的多，不过味道还是不错的，菜品上的很及时，服务员的态度也很好，送的鲍鱼和螃蟹小的让我都不忍心下口，肉类很新鲜，蛋糕之类的甜品味道不是很好，希望能够改进。。。,Not Mentioned,Positive,Not Mentioned,Negative,Neutral
4510,【服务】赶上端午节去的，门口排了好多人，因为团购的时候没注意看端午节不可用就直接下单了，到店后排到自己号去交押金时，收银处那个美女直接就张口要补差价，也不提醒解释，我也就问了一下为什么不行，结果被怼的哑口无言，有种你吃不起就不要吃的架势。这也无所谓，自己的疏忽，然后就准备交押金，结果被晾在那，后来排上号的也交上押金了，我还在那，站在收银电脑最前边，举着手机，都看到我了，知道我比其他人先排到号也不搭理。全程拉搭个脸，我去你家吃个饭，欠你的是怎么？因为离家近，也经常去吃，第一次遇到这种情况，我去你那吃饭，我还得哄着你咯？,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Not Mentioned
4525,去的时候都已经晚上了，人很多，我一个人去吃的，菜品不错，环境有点闷，排烟排不出去。,Not Mentioned,Not Mentioned,Not Mentioned,Negative,Positive
4526,人很多 味道一般 价位也还可以 就是地点不太好找,Negative,Not Mentioned,Neutral,Negative,Neutral
4528,真心不咋地，海鲜都是死的，不新鲜，菜也不好,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Negative
4553,菜品齐全，口味不错，海鲜品种多还新鲜，就是周末人太多，排队等好久,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Positive
