ID,reviews,location,service,price,environment,dish
2180,还算不错吧 人太多了 吵吵闹闹的 吃饭的时候邻桌俩熊孩子一直吵闹,Not Mentioned,Not Mentioned,Not Mentioned,Negative,Not Mentioned
2181,说实话，海鲜不太好，另外服务也不似从前了,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Neutral
2182,服务有待提高，朋友吃的时候和服务员差点吵起来。烤肉特别容易干锅。披萨还行。,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Positive
2186,还好吧，服务员的态度应该提高一下，感觉去了像吃免费的一样，爱答不理的,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Not Mentioned
2193,看到我发的图片就知道我是你们的老顾客，每次朋友来都会介绍过去，今天家里来了两位老人，一共七个大人一个四岁孩子，去的时候因为一个人还没到就先交了六个人的钱，服务员说八人桌没有了，非要我们做一个四人桌和一个两人桌，我们要去开两个四人桌没毛病吧！服务员就是不开，我不知道她为什么态度不好，而且一直在说交了六人钱就能开六人桌，我们好好说就是不可以，空位置很多，你们什么意思，你们什么态度，本来挺开心的，你这态度我们的的都没心情吃了，后来应该是经理说给我们开了四人桌，后来和我们争执的服务员在和另外一个男服务员说话，我只听到那个男服务员说不要惯着他们，我不知道他们说他们是谁，呵呵，可能没有下次在光顾，你们或许也不在乎我们这些小顾客了，呵呵,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Not Mentioned
2194,菜品上的越来越不及时了，服务也就凑合凑合吧，多了不说了总之比以前差太多了，估计快废了。,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Not Mentioned
2196,服务员态度非常差味道一般环境一般,Not Mentioned,Negative,Not Mentioned,Neutral,Neutral
2200,服务没有了，菜品太差了，环境也下降了，以后和朋友，以及家人，在也不去了，太差了,Not Mentioned,Negative,Not Mentioned,Negative,Negative
2205,服务员态度特别差 座位又小 明明有大座位不愿意给你换   回头坐下来发现好像钱包没拿。走过去发现服务员还在那里说。那边座位那么大。怎么不能坐啊。我们四个人四个大包。你让我们背着吃饭吗。,Not Mentioned,Negative,Not Mentioned,Negative,Not Mentioned
2208,还行，河蟹都臭了，也不拿出去。,Not Mentioned,Not Mentioned,Not Mentioned,Negative,Negative
2216,"还行
人挺多的 就是每次去 烤肉的时候都沾篦子  特别严重",Not Mentioned,Not Mentioned,Not Mentioned,Negative,Not Mentioned
2222,越来越失望了，老上糊弄人的菜品，最重要的是服务员很让人无语,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Not Mentioned
2232,环境不错  菜品的质量还可以  只有北极虾  没有大虾  孩子是49一位  比大人的还贵  这个价位算是所有自助中最贵的了,Not Mentioned,Not Mentioned,Negative,Positive,Positive
2239,大脑有问题才来吧，服务忒差，东西不咋地,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Not Mentioned
2240,自助餐的服务如果都这样，那完了，都关门吧！！！,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Not Mentioned
2241,一般  东西有点少  环境不错    东西挺新鲜的,Not Mentioned,Not Mentioned,Not Mentioned,Positive,Negative
2260,挺好的，团购比以前贵的，东西也不错，还会再去,Not Mentioned,Not Mentioned,Negative,Not Mentioned,Positive
2268,进门那个女服务员有点恶心，板着脸特别丑跟欠她钱一样，态度很不好! 其他服务员都很好。菜感觉没有以前味道好了 烤肉还不错。,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Neutral
2270,不好吃 再也不会去了。孩子们吃了拉肚子。,Not Mentioned,Not Mentioned,Not Mentioned,Negative,Negative
2283,真的超级棒。菜品种类蛮多的。味道也很好，碳火烤肉，就是西瓜居然是酸的，服务员都懵了，新切开得就是酸的，上货得问题。还遇见顾客和服务员干架得，无语。,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Neutral
2296,雨天什么也做不了最后决定吃个自助，首先感觉环境还可以，个人感觉菜品味道偏咸，本人对海鲜类不感冒觉得在他家就是个噱头吧，海蛎子和飞蟹都没法吃，不新鲜个头也偏小。肉类还不错，尤其羊排，甜点类我是一个也没尝所以也不便发表??！,Not Mentioned,Not Mentioned,Not Mentioned,Positive,Negative
2300,去的比较早，菜品丰富，但是海鲜不新鲜。对海鲜没太大要求的可以来尝尝。后来人就多了，收盘比较慢。 #羊排肉#,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Neutral
2310,海鲜不新鲜，小吃味道也不好，就餐环境黑漆漆不敞亮，好的有一点就是肉类品种较多,Not Mentioned,Not Mentioned,Not Mentioned,Negative,Negative
2312,难吃！埋汰！脏乱差！！！！！！！！,Not Mentioned,Not Mentioned,Not Mentioned,Negative,Negative
2318,菜品不好吃，怀疑肉是猪肉和牛羊肉合成的,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Negative
2320,菜品不好，而且不好吃不新鲜，下次不去了,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Negative
2326,晚上7点50到店，取餐时生蚝没有了，问能不能加，说不能，这算了，后来就问了一句，刺生的生蚝是不是也是生吃，结果被另外一个年龄大的男服务员喷，说我是不是没有吃过海鲜。我只想说一句就大连有海鲜，还是全国就你家有海鲜呀？说我没有吃过海鲜，三亚没有海鲜呀？青岛没有海鲜呀？深圳没有海鲜？  这还算了，一个小时没有到，哪个服务员走过来说，你是不是不吃了，是不是不烤了，我心想哪算了，不烤了，服务员把烤盘收了，我就在吃之前烤好的，等个10来分钟，仅仅一个小时，就走开一下拿餐回来，我桌子上面所有东西全部收了我的，收的一干二净！  我旁边哪桌子走了20多分钟了不收，偏偏要把我的收了！这到底几个意思？,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Not Mentioned
2327,我只想说，我烤了个扇贝，老臭了，呵呵，小伙伴们自己体会,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Negative
2331,端午节晚上，可能那天人多的原因，花76太不值了，去了卫生首先打扫得非常埋汰，地下全是纸，座位也脏桌子也没擦干净，最主要吃的很一般，海鲜相当于没有，从6点多就是一推死螃蟹和各种不新鲜的蚬子，吃到走都没有加，菜品也比较少，都凉了，哎就是请人吃个饭本来合计这个价位高端点吃的实在不好不会再去，那个地方也比较low,Not Mentioned,Not Mentioned,Negative,Negative,Neutral
2349,517吃货节，抢得了33块5的团购券。            周六晚6点半带孩子一起去的，需要排号等待，排到26桌，前面还有7桌。            排号的小票上有二维码，可以用微信扫一扫，随时查看排队情况，挺方便的。            等了接近半个钟头，还不错。            店内人挺多的，有点儿乱。服务员很忙，所以服务有点儿跟不上。            肉和海鲜品种也都挺全的，但看冷冻柜儿里的肉颜色有点儿不新鲜，就没敢品尝，海鲜也没去尝试。             饮料的品种也很多，有现榨的果汁～西瓜，哈密瓜和橘子。             热菜的种类已经不全了，而且绝大多数都已经凉了，也没再上新品。               跟汉巴味德比差距很大。但33.5元的价位已经相当超值了！                再有类似的活动还是会参加的。,Not Mentioned,Negative,Positive,Not Mentioned,Negative
2350,一切都挺好的 唯独吧台那收银员态度太差啦！像我欠她钱似的、幸好这家店我不是那收银员开的 、打死也不回来,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Not Mentioned
2369,比较死板，我跟朋友还有另外一家人一起来的，人比较多而且不熟，店里也不忙，就是不允许我们分两桌坐，，无语了。以后不会再去了。,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Not Mentioned
2381,不是很好，有的东西坏了还上，卫生也不好,Not Mentioned,Not Mentioned,Not Mentioned,Negative,Not Mentioned
2387,口味还行，上菜效率慢，去的那天想吃培根卷金针菇都没有了，菜是凉的,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Positive
2390,酱料有点少，芝麻酱太稀了，不过服务员态度很好,Not Mentioned,Positive,Not Mentioned,Not Mentioned,Negative
2394,去过两次，环境还可以，就是北极虾、蟹子供应不足，上料间隔时间太长，给国人养成一种抢的习惯。,Not Mentioned,Negative,Not Mentioned,Positive,Not Mentioned
2396,本人觉得服务态度极差带领进去的服务员白眼都翻上天了,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Not Mentioned
2403,第一次去吃的时候还是同学过生日。这次不知道是第几次去啦。经常去吃。 真的很不错 服务态度也超好  # 培根肉卷# #韩式五花肉# #蛋挞# 这些都是我个人没次去必取的餐点……就是地面有些滑 但是服务人员都会时刻提醒顾客小心地滑。值得大家去品尝。很美味……我就照了一张照片所以为了拿积分所以。 见谅啦……,Not Mentioned,Positive,Not Mentioned,Negative,Positive
2404,菜品不是很好，服务还可以，总体来说，还是可以的,Not Mentioned,Positive,Not Mentioned,Not Mentioned,Negative
2406,品种不是特别齐全，冰虾几乎吃不到，太少了,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Negative
2407,品种不是特别齐全，冰虾几乎吃不到，太少了,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Negative
2426,第一次去，不用排队，环境不错，但是吃起来的感觉有点点小失望，感觉不太好，东西都凉了，菜品不是很多，饮品选择也有点少。其实店面还不错，还可以在现场煮海鲜，商家要是好好做做应该会不错。服务还是挺好的。加油哦,Not Mentioned,Positive,Not Mentioned,Positive,Negative
2427,菜品可以，菜量少。务服太不好了。,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Neutral
2439,还可以，吃到后来音乐太悲伤了，都没有多少人了,Not Mentioned,Not Mentioned,Not Mentioned,Negative,Neutral
2447,肉很新鲜，菜也很好，就是我们人多给我们的位置少一个，有点不舒服，,Not Mentioned,Not Mentioned,Not Mentioned,Negative,Positive
2452,吃的时候不知道，不知道是什么东西坏了，中午吃完，晚上发烧了，引吐才好点，差评，真的是头一次在美团上差评。,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Negative
2459,"火都灭了 就是不给换 服务员态多次 差劲  以后还让顾客吃不
经过多次的呼喊不乐意的的给换   等了20分钟才给换 以后不用来吃了 ",Not Mentioned,Negative,Not Mentioned,Not Mentioned,Not Mentioned
2470,口味照着佳兆业的鑫海汇差了点儿，服务太过了，不让撤空盘服务员说必须撤，该说什么考核，挨罚的，一顿饭下来憋屈,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Neutral
2482,除了贵，其他什么都好。味道确实不错,Not Mentioned,Not Mentioned,Negative,Not Mentioned,Positive
2496,人多啊还好就是不通风好缺氧了。,Not Mentioned,Not Mentioned,Not Mentioned,Negative,Not Mentioned
2498,服务态度差，没有一点服务意思，对客人一点都不客气，没碳说了半天不给加碳，,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Not Mentioned
2515,人少还好，人一多了所以换烤盘的速度很慢，叫了好几声服务员没人理，再多几个服务员就好了，还有烤肉没有油所以总换盘子总烤糊，服务员说开始烤肥肉就有油不会糊，我只能说这种常识我也懂，关键烤完大肥肉谁吃，咬一口全是油，扔了还说浪费，我不指望别的，我只想说以后能不能给点油。,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Not Mentioned
2542,昨天七点多去的  看烤鸭和羊排没了  刚好看见有个阿姨推着刚烤好的3只烤鸭  就问阿姨还有没有烤鸭  阿姨告诉没有  我晕  这不骗消费者吗 怕吃还开什么自助   至于吗  开门做生意。你们这样能长久吗   太坑了,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Not Mentioned
2547,一般吧！菜品上的不太及时！希望以后继续加油！,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Neutral
2548,味道真一般，东西也不是很多，今天吃了一盘肉里面有头发告诉服务员以为能扔了，亲眼看见又放回冰柜里，还有咖啡和奶茶真不好喝,Not Mentioned,Not Mentioned,Not Mentioned,Negative,Negative
2552,都告诉好几次了，酱油炒饭太硬，就是不改，这服务！！！,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Neutral
2572,挺好的，就是排队时间太长了，不过值得了,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Not Mentioned
2574,肉不好吃，炭火也很慢，人多，烤的很慢，服务还可以,Not Mentioned,Neutral,Not Mentioned,Not Mentioned,Negative
2578,说实话，菜品真的不怎么样，海鲜连青虾都没有，摆在那都是小虫子在飞，还有生肉和蔬菜那也都是虫子在飞，这是别家自助看不到的。小料连干料都没有。再说说服务，服务员确实不错，一个个都很热情，吃的时候会有烤鸭，刚烤好服务员就会挨桌通知，味道也还可以。也就是地段好点吧，作为大连当地人我想我是不会再去了。,Not Mentioned,Positive,Not Mentioned,Negative,Negative
2591,东西太少，肉也不太好，服务很好,Not Mentioned,Positive,Not Mentioned,Not Mentioned,Negative
2593,服务员骂人。这是第一。 以为卫生不好收拾不让坐座位。女员工女主管说话骂骂咧咧。本来是聚餐去的 最后闹一肚子气。什么服务质量 太差  评论只能说这么多 说多少都表达不了我内心的气愤 这辈子吃烤肉都不回去他们家。 ,Not Mentioned,Negative,Not Mentioned,Negative,Not Mentioned
2596,来过无数次，这次来，有个服务员态度狠不好,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Not Mentioned
2598,东西越来越少，食品质量不是很好,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Negative
2600,一般，菜品种类还行，空间太闷太热,Not Mentioned,Not Mentioned,Not Mentioned,Negative,Neutral
2618,多次去过你们家了，菜品比较多，海鲜供应不及时，尤其是蟹子和北极虾，根本就排不上队，个人比较喜欢吃腌鸡翅，靠的焦黄的ge超级好吃，在就是贝类清洗的不是很干净，壳上都是土，最重要的一点是：就餐时间，哎呦我去！两个小时，吃的太赶了建议增加半小时，,Not Mentioned,Negative,Not Mentioned,Negative,Positive
2623,食材种类不少，品质一般。山药是酸的   翅根不熟。薯条超级硬，本来觉得除了这些这都不错。食品种类齐全  干净卫生   就是结束后找服务人员签押金票子有点婶都不能忍了！！！ 服务员阿姨说我们剩的太多了   我就解释了一下为什么没吃完   原谅我有味觉，牙不好还能吃出来熟不熟。。。也是够了  阿姨说了  在你吃饱的时候什么都不好吃。呵呵哒了我就,Not Mentioned,Negative,Not Mentioned,Positive,Neutral
2634,菜口味挺好，但是看到服务员洗盘子就洗一遍，而且水很脏就没有兴趣了,Not Mentioned,Neutral,Not Mentioned,Negative,Positive
2653,一般般。地方小。服务部到位。菜品少。,Not Mentioned,Positive,Not Mentioned,Negative,Neutral
2655,吃的东西还好吧，就是太少了每次想吃的都没有,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Negative
2665,去他家很多次，服务态度和以前差了好多，海鲜也少了,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Not Mentioned
2670,鞋子踢脏了??????????????????  味道不是那么好，但是我们人多热闹，吃的还算饱~,Not Mentioned,Not Mentioned,Not Mentioned,Negative,Neutral
2671,海鲜不新鲜，尤其扇贝蚬子，俞望严格质量,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Negative
2673,服务态度太差了，还没吃万就开始撤台子，菜不是很齐全但也可以，口味还可以吧！！,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Positive
2686,地方比较小，但是服务很到位。位置挺好找的。,Positive,Positive,Not Mentioned,Negative,Not Mentioned
2687,这次还不错，能看见北极虾的影子了，肉很碎不好烤,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Negative
2688,吃过之后就不想再去了，服务太差,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Not Mentioned
2691,去附近买的耳钻，然后没事，就想在附近吃点，团的这个，第一次来，还好，就是屋子油烟很大，桌子凹凸的不太喜欢，以为烤肉，这种桌子感觉不干净呢，平面的桌子好擦，那样觉得干净些，因为不吃海鲜，都已肉为主，还好，，喜欢蛋挞，不错呢，总体满意,Not Mentioned,Not Mentioned,Neutral,Negative,Positive
2697,真的是总来这里，觉得还可以，还不错吧，62了，价格有点贵了,Not Mentioned,Not Mentioned,Negative,Not Mentioned,Not Mentioned
2741,菜品太少，东西没了还不及时填补，饮品口味太差了,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Negative
2753,感觉没有三八广场那个嘉力德好！服务态度也不好！真后悔去了,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Not Mentioned
2758,中午十二点半去的，人超级多，跟打仗似的，很多吃的东西比如现烤的，拌菜都没有了，等了很久才有新的，这就是自助！最可气的是上来烤培根我排队到我了，夹了三块后面的人就发疯似的让我不要拿了，我们来的人多，又是自助，凭什么被她管着,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Not Mentioned
2762,钱那么贵东西那么少，感觉要黄了，太差了,Not Mentioned,Not Mentioned,Negative,Not Mentioned,Not Mentioned
2763,地点太小了，环境不好，东西少，不会再去了,Not Mentioned,Not Mentioned,Not Mentioned,Negative,Not Mentioned
2780,原料不行，肉都太薄，无法烤出一块完整的，必须两个小时内吃完，且品种太少。,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Negative
2797,服务太差、员工一点素质没有！希望老板管理管理,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Not Mentioned
2802,"环境太嗨的吃的也应多的
服务一般尾巴吗！由不得我不新鲜
",Not Mentioned,Neutral,Not Mentioned,Negative,Not Mentioned
2806,t#蟹子# 太难吃啦。什么都没有。还赶不上中山香榭里广场和谐号自助餐呢？,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Negative
2812,我从来不给差评的，可真的是太差了，自助餐停水，没有碳酸饮料，果汁从味道上和水一样，菜的种类严重不全我光看空盘了，收盘子的竟然不用敬语！上餐的阿姨都站着唠嗑，我第一次觉得自助竟然没东西可吃，我呵呵了，这种自助早点黄了，别坑人了,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Not Mentioned
2822,口味一般！环境还可以！海鲜没了也不给上！餐具没人收！不推荐！,Not Mentioned,Negative,Not Mentioned,Positive,Neutral
2851,海鲜不好。螃蟹什么的。全是死的。很小很小。蘸料不好吃。芝麻酱不好吃。配料不全。小米辣都没有。麻油也没有。,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Negative
2852,烤的肉味道不好，我刚开始烤了两块，后来干脆没吃。涮的肉更差，我同事涮的直接都没吃，连汤底都换了。热菜“可乐鸡翅”没有鸡翅，只有翅根。服务员真是好样的，知道我们是团购，跟着要好评，不给好评都不走就在桌前站着看着我们好评。幸亏我们同事分开买的，要不是连实话都没法说。切记不要去！,Not Mentioned,Neutral,Neutral,Not Mentioned,Negative
2854,菜品太少，又很乱，水果看起来脏兮兮的，又不新鲜，而且很多菜都不新鲜了，蚊子飞来飞去，真是没想要回头客了，反正不会来第二次,Not Mentioned,Not Mentioned,Not Mentioned,Negative,Negative
2862,"螃蟹也太小了 

【环境】不让做空旷位置直接领到哪算哪",Not Mentioned,Not Mentioned,Not Mentioned,Negative,Negative
2863,个别肉类不新鲜，烤盘刷的不干净。餐盘和饮杯也不干净。,Not Mentioned,Not Mentioned,Not Mentioned,Negative,Not Mentioned
2865,菜品种类很多，味道很一般，烤肉的调料全是酱汁，味道偏甜，没有椒盐味道的蘸料和粉末状调味品。肉类有几种压缩的不太好吃，牛肉和五花肉还不错。羊肉串都是凉的了。水果饮料种类倒是挺多的。五一期间还要等位，估计平时人不太多，价格小贵吧。,Not Mentioned,Neutral,Negative,Not Mentioned,Neutral
2881,第一过来   菜品单一     菜品更新不及时,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Not Mentioned
2885,海鲜都臭了，知道吗，都臭了，作为沿海城市，都赶不上沈阳的自助？,Not Mentioned,Not Mentioned,Not Mentioned,Negative,Negative
2890,"客观的来讲
优点：工作人员服务到位
缺点：菜品差，够不上70，顶多值55，螃蟹全是死的，菜品很少，肉类都是拼接的！菜品超级难吃，如果可以的话尽量不推荐因为太次并且贵！",Not Mentioned,Positive,Negative,Not Mentioned,Negative
2892,海鲜都是死的，不新鲜饮料兑水，就跟白水似的,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Negative
2893,吃着感觉一般，不值这个钱不如去饭店单点的味道好,Not Mentioned,Not Mentioned,Negative,Not Mentioned,Neutral
2897,菜品口味一般，我们去的人比较多比较晚营业时间是十点，说是九点半菜品都撤掉，结果九点没通知就撤掉了,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Neutral
2899,去吃烤鸡翅。结果说让我等一会。等了两个小时又说今天没有烤翅…吃自助的话没有自己最想吃的有点失望。,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Neutral
2901,还行吧。菜少，环境还行吧。其他的没有了,Not Mentioned,Not Mentioned,Not Mentioned,Neutral,Negative
2926,还行，好久没去了一直没有评价。服务可以就是很慢，刚要一份立马再要一份就好了,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Not Mentioned
2933,服务态度太差了，菜品不多，霸王条款两小时，卫生不好，尤其东西不全，该有的东西都没有，蚬子里面全是沙，管理太漏洞，希望能好好管理，尤其控制吃饭时间，不合理我不知道怎么说，一个人吃多少跟时间没有关系，无语。,Not Mentioned,Negative,Not Mentioned,Negative,Not Mentioned
2948,还不错，就是小苍蝇乱飞，但烤肉挺好吃，服务态度特别好,Not Mentioned,Positive,Not Mentioned,Negative,Positive
2961,服务员当着我这桌面说脏话，很反感,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Not Mentioned
2964,地方好找，位于中山区友好广场港汇中心五楼，菜品、肉品丶海鲜丰富，凉菜点心热菜水果也很多，但补菜有点慢，人超多，空气弥漫着烧烤味，啤酒种类少，人性化的一点特别好，6O岁以上老人只收49，成人57，值得赞扬,Positive,Negative,Neutral,Not Mentioned,Not Mentioned
2997,品种挺多的就是去晚了，没有什么水果，海鲜不新鲜,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Negative
3007,这么说吧，半年前我一个星期来吃了两次，但是这次完事，我再也不回来了，以前的服务员阿姨特别和蔼可亲，现在换了一堆小伙子过分热情，没有尊重，菜品也大不如以前，特别特别失望，以后肯定不会再来了。,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Negative
3012,不好吃，没有好肉，不想再来了，拜拜,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Negative
3035,太咸了 比上次差老了 什么菜都咸 味道也不好 冰虾都化了 螃蟹也小了 芝麻酱也没调好 是不是换厨师了？怎么什么菜都不是以前的味道？,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Negative
3036,这次太失望 啥也没有 菜品都像中午或昨天剩下的 螃蟹 饼虾 鸡翅 金针磨 都没有 服务员说一会上 从我去到走都没上，老板你这样做会关门的 不再去了,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Not Mentioned
3052,还可以把这个地方挺难找的，来的时候找了很长时间,Negative,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned
3053,一个人18点前左右到了店铺前门，要六人座位，店员告知没有了，想要提前进去，说要求六个人都到才可以，我说要两个座位，挨着的，可以开始计算时间（用餐时间为2小时）的，店员告知不可以，然后来了70人的大团队（预约的），又进去了10个人的团队，然后就没有位子了，问4人桌加两张凳子可以吗？要不然没有位置，我很生气，就大发脾气骂了店员，刚才要进去不让进，现在告知要拼桌，这是什么破店，服务太差了，马上就有了2人座位和4人座位拼凑的六人座位！！！！不骂就得在4人座位加两张凳子对付，骂了就有座位了？？？其实还有好几个座位，有4人的，有2人的，但是就是想多挤出来几张桌子，角落的座位好几桌是加凳子的，这种服务态度和心理让人很不舒服，非得让你不痛快了，才能吃上饭。菜品也不是很多，好几种上了一次就不上了，海鲜好像就看见空盘子了，还有客人吃剩的冰虾又倒回了取餐盘子里！！真是不浪费啊！今天勉强用餐就是想给一个差评，让大家都知道知道，不是便宜了，自助餐就可以服务不好，以钱为主，一锤子买卖！服务行业要有最基本的服务态度和良心！,Not Mentioned,Negative,Not Mentioned,Negative,Not Mentioned
3057,菜品什么的都不错，去过很多次了，每次不满意的就是你家服务，服务员副态度太差，眼睛里没活，换烤肉的板不喊他都不会主动来换，我们烤的五花肉出游了炭就冒烟，让给换个碳他说哪有烤肉不冒烟的，还让我别烤五花烤瘦肉就不冒烟了。最后喊了主管才给换，希望改,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Positive
3059,菜品不全，赶不上家乐福那个，服务也赶不上家乐福那家，收银的小妹妹服务挺好的，门外的内两个服务员站在那里服务还不如不服务，问啥不负责，带搭不惜理，还不如不站，给人一种非常不舒服的感觉，要不是刚开业的时候员工聚餐去了对那里映像好，就不会再去了，没有下次了,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Not Mentioned
3061,只能说是太差，去的时候什么都没有了，鸡翅从进门开始要，到走了也没给上，不想说什么，不会再去第二次了,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Not Mentioned
3075,还不错 洗手池水流太小了  像喷雾  没有存包的地方    服务员很好    有一个什么肉 挺好吃的,Not Mentioned,Positive,Not Mentioned,Negative,Positive
3081,还可以，稍微有点乱，水比较差，品种少还难喝,Not Mentioned,Not Mentioned,Not Mentioned,Negative,Not Mentioned
3089,第二次去，感觉不错，但这次服务员的态度真是不行，烧烤架换了一次，碳没换，这样吃了1个多小时，然后我朋友去拿东西，就有人来问撤不撤，我想也差不多了，就撤了吧，然后朋友回来说还有吃，我就让服务员在加上，结果服务员居然给我脸色看，最后签字的时候也是叫了半天也不来。亏老子当时态度还很好，真是***。,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Not Mentioned
3104,人很多啊。菜品齐全。挺好的。海鲜活的。不过烤的时候不建议烤壳厚的。从头烤到尾才熟。太慢,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Positive
3113,还可以吧 一般 海鲜太少了 不咋样,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Negative
3115,#火龙果##蜜汁牛肉##秘制牛肉##小点心##羊五花肉##烤鸡翅##小蛋糕##黑椒牛肉#我感觉他家的所有东西我都爱吃，真的，来了不下5次了，真心喜欢的不行。他家菜品非常全，而且食材很新鲜，来这么多次每次都要排好久，人气爆棚，尤其喜欢他家的小蛋糕，软软的，牛肉也非常好吃，绝对是聚会聚餐的首选！,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Positive
3122,菜还不错 但是旁边桌撤桌子的时候 发现服务员拿起夹子和剪刀直接拿抹布擦了擦 桶里的水特别脏 幸好我吃完了 不然...哎 看着真形象食欲 以后不打算去了 大家都看看吧 个人觉得挺膈应人的 还是找个卫生点的地方吧,Not Mentioned,Not Mentioned,Not Mentioned,Negative,Positive
3124,菜品样少，量也少，上的慢，关键连热汤也是凉的，热粥也没有，只好喝开水，,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Negative
3132,没有以前好了  羊肉烤完特别碎  味道也不好   服务不错,Not Mentioned,Positive,Not Mentioned,Not Mentioned,Negative
3139,种类不是很多，凑合吧，停车也不方便,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Neutral
3144,菜品是越来越差劲了，那蟹子比象棋还小，服务还可以，,Not Mentioned,Positive,Not Mentioned,Not Mentioned,Negative
3154,越来越不好吃了，可能东西不如以前种类多了,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Negative
3159,挺不错的，我们是六点去的，我吃烤肉就喜欢吃羊肉，对于羊肉，我要批评一下！！！！根本不行，特别不好吃，根本咬不动！！！其他的都还行，小龙虾基本上只有虾头了，还有北极虾也是，供应量少。芝麻酱是酸酸的，不爱吃。,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Negative
3165,口味一般 服务不怎么样 明明没几桌顾客还不让换座位  这种服务 不知道你们老板知不知道   可悲呀！,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Neutral
3170,服务态度不算友好，要什么东西都给吃剩的，凉的！根本不管你！太差,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Not Mentioned
3186,还是一如既往的那样…羊肉特别的不好吃！！！我吃肉就吃羊肉，结果羊肉太让我失望了…其他的也还行！,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Negative
