ID,reviews,location,service,price,environment,dish
229,种类少，品质差，真心不值得，换一家吧,Not Mentioned,Not Mentioned,Negative,Not Mentioned,Not Mentioned
230,不敢恭维服务 ！不喜欢给人家差评 ……,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Not Mentioned
231,可能是下午人少，东西添的不及时，好多东西都空啦。,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Not Mentioned
232,第二次来了，没想到这么让人失望。七点进来几乎没有啥可吃的了。全是底，建议大家六点半以后就别来了，太失望了，之后不来了,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Negative
233,东西不错 就是烤的时候肉都黏在铁板上了我跟服务员说服务员说是我们的问题总之感觉哪的服务员很嚣张,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Positive
234,环境还可以，快两点去的，服务员在吃饭，菜品几乎全空，理由是服务员吃饭。服务员吃完饭，菜品依旧空盘，这次理由是上午人多，东西没了。肉海鲜都不新。服务员聚堆唠嗑，只撤了一次盘，服务差。再也不去了。太差。,Not Mentioned,Negative,Not Mentioned,Positive,Negative
235,差 差 差 什么也没有肉还死难吃的 服务员的态度也不好象谁欠她似的,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Negative
236,服务态度级差。第一次也是最后一次。恶心到极点了。,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Not Mentioned
237,太一般了，根本不值65，连个羊肉片都没有，菜少的可怜。,Not Mentioned,Not Mentioned,Negative,Not Mentioned,Negative
238,真是不咋地不好吃再也不去吃了,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Negative
239,服务真的是太差了，服务员一个个跟要死了一样，刚进来上篦子的时候就是摔上去的，切全羊的大妈就根本不想给你切，海鲜的水都是混的，简直了这服务，无话可说，你们的领导请你们来就是砸场子的,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Not Mentioned
240,不推荐大家这家店，肉类不是真正羊肉牛肉，猪肉还可以。海鲜不新鲜，第一道菜拿的蚬子就是臭的。。。,Not Mentioned,Not Mentioned,Not Mentioned,Negative,Negative
241,菜还可以 吃的还成 就烤肉的锅太小了 去5个人 看的肉都供不上吃！,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Negative
242,蔬菜太少了，价钱涨价了。希望改。,Not Mentioned,Not Mentioned,Negative,Not Mentioned,Negative
243,菜品不仅少，好多都是空的，总结两个字，太抠，表示不会在去。服务还是不错的,Not Mentioned,Positive,Not Mentioned,Not Mentioned,Negative
244,菜品不错，挺全，味道也好，就是服务员服务态度不好。,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Positive
245,特别好吃，去了好多次了，每次都很满意，最好吃的就是鱿鱼须，都是铁板现烤的，很新鲜，就是羊腿不太好，太肥了，而且每次就给一点点，虾味道不错，很新鲜，烤生蚝太小的，可能是季节的原因，希望以后能好吧，还会再去的,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Negative
246,之前在三八广场那个店吃过，这地方第一次来，地方还行，但样式不多，而且大周六6点半去的，饮料竟然没了，没了也不加，去点烤鸭，叫了一顿，两个人站在那儿竟然都没有动弹的，也是没谁了，糕点类的相对来说也比较少。。千言万语，只想说再也不想去了，头一次没有给5星，实话实说,Not Mentioned,Not Mentioned,Not Mentioned,Neutral,Negative
247,周四来吃的！人也不少啊！带老妈来吃的，也就是吃的品种多点！价格涨了！想吃回来是不可能的！服务的人好像也没以前多了！但是态度都很好！没苏子叶，这点让我很不解！,Not Mentioned,Positive,Negative,Not Mentioned,Not Mentioned
248,简直没法吃，味道真是不能再次了，蛋糕都发霉了，我们三个人去吃完全拉肚子了，还发烧,Not Mentioned,Not Mentioned,Not Mentioned,Negative,Negative
249,服务员态度太差劲了,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Not Mentioned
250,服务员超级差,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Not Mentioned
251,挺好的，品种齐全，就是环境太吵，地下有点滑,Not Mentioned,Not Mentioned,Not Mentioned,Negative,Not Mentioned
252,还不错哦，菜品还好吧，人特别多，环境感觉一般啦。第一次去大连，也不知道哪里的好吃，就是从美团一直找啊找，本来想吃海鲜自助，问了很多人都不知道，退而求其次去了烤肉，希望菜品再多一些，精致一些，价位稍高些也可以接受。,Not Mentioned,Not Mentioned,Negative,Neutral,Positive
253,下午三点半左右到店，菜品不齐全而且很多剩的底，服务人员态度散漫，人手配备不够。午休可以理解，但菜品质量和服务配置跟不上，还不如中午闭店几小时调整备菜，免得全天软件硬件不一致，导致整体质量大打折扣，建议下午这几小时就餐，不闭店调整营业，就把价格调下降一些（例如比正常时段降低15－20块），这样还可以理解。本来要都给1星，算是给勉励吧，希望可以重视，餐饮企业做的是质量和服务，长期这样的现象可想而知后果怎样。,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Not Mentioned
254,这是第二次来，没以前好，价还涨了，要吃羊排就给3～4片，多了不给，告诉吃完在来取，菜品不全，比以前少了。,Not Mentioned,Not Mentioned,Negative,Not Mentioned,Not Mentioned
255,很好，烤肉一直在这家吃，刚开业的时候就来了，不过现在比那时候贵了,Not Mentioned,Not Mentioned,Negative,Not Mentioned,Not Mentioned
256,越来越不好了，在这样下去我不会来了，东西不全，我朋友都说不好，价涨了没以前好吃，失望,Not Mentioned,Not Mentioned,Negative,Not Mentioned,Negative
257,怎么说呢 螃蟹一点肉也没有 原来的烤鸭挺好的 换成现在的烤羊排不是很喜欢 现在的鸭子也不好吃 海鲜只有冰虾没点青虾什么的 新上的冰红茶很好喝 服务员热情周到,Not Mentioned,Positive,Not Mentioned,Not Mentioned,Negative
258,之前经常去，不过现在越来越不好吃了,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Negative
259,老顾客了吧，嗯卫生和菜品提高一下会更好。 不过整体来说 还可以的。,Not Mentioned,Not Mentioned,Not Mentioned,Negative,Neutral
260,总体来说，还可以吧，期望值很高，去了，并不是特别的满意，小河蟹，那真叫一个小啊，一个都没吃，下不去手,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Negative
261,环境非常好，时间太长，忘记什么最好吃了，自助餐其实都差不多,Not Mentioned,Negative,Not Mentioned,Positive,Neutral
262,菜品和卫生提高一下或许会更好哦,Not Mentioned,Not Mentioned,Not Mentioned,Negative,Not Mentioned
263,菜品和卫生提高一下，或许会更好哦。,Not Mentioned,Not Mentioned,Not Mentioned,Negative,Not Mentioned
264,依然是服务态度太差，收盘不及时，餐品增加了很多，环境也好,Not Mentioned,Negative,Not Mentioned,Positive,Not Mentioned
265,烤盘换的太慢了 叫了好几遍都没人搭理 但是菜品还行,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Positive
266,就那样 很一般 煮东西太少了 根本就排不上,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Not Mentioned
267,总体来说不错  排烟不好  蛋糕有点硬,Not Mentioned,Not Mentioned,Not Mentioned,Negative,Not Mentioned
268,一点到四点就不要去了??这个点的东西不怎么新鲜！,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Negative
269,第一次吃到这么差劲的东西，水果沙拉应该时间长了都酸了变了味道，让服务员倒掉还不乐意，说就是这种味道，各种借口和态度差，然后我们让她闻然后把经理叫来，结果他闻了一下立马把一盘的沙拉倒掉然后一只强调是后厨做的不好不会做味道才不对的，然后还有好多海鲜全是臭的，蚕蛹都是黑色的，很多东西都不新鲜也不干净，最后都没有吃好就走了，回到家四个人都肚子不舒服坏肚子，真是史无前例的差，以后不会再去为了身边所有人的身体健康和饮食安全也不会再让身边人去了，希望你们店铺会对菜品新鲜度有所改进，服务人员毕竟是自助态度差因为忙也就无所谓了，可是饮食的东西不要开玩笑,Not Mentioned,Negative,Not Mentioned,Negative,Negative
270,菜品种类很齐全，收拾垃圾很及时，就是里面的位置油烟排放不是很好,Not Mentioned,Positive,Not Mentioned,Negative,Not Mentioned
271,不如以前好了 热菜都是凉的 东西没有以前多了 不会再去了,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Negative
272,海鲜都臭了 服务态度不好 有台不让座 全程面瘫脸 真是醉了 也是只能去一次的饭店 肉品一般 菜品一般 不值,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Neutral
273,"环境还可以，菜少了很多、不如以前好吃了.
",Not Mentioned,Not Mentioned,Not Mentioned,Positive,Negative
274,前台服务太差，扑克脸，味道一般,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Neutral
275,服务不错，位置也是很好找！就是上个卫生间不方便，菜品种类还是不少的，烤肉的品质也可以。推荐,Positive,Positive,Not Mentioned,Negative,Positive
276,吃的不咋地 而且服务员太没素质 去的晚了点吃饭九点多马上十点他们要下班就站在你身边盯着你看 跟***我偷你家筷子碗了似的 恶心的服务态度 这辈子都不想去了,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Negative
277,菜品比较齐全，服务不错，但青菜洗的实在太不不干净了～,Not Mentioned,Positive,Not Mentioned,Negative,Not Mentioned
278,感觉到了乡村的自助餐厅，空气闻起来像地下室，有霉味。,Not Mentioned,Not Mentioned,Not Mentioned,Negative,Not Mentioned
279,还算不错吧 人太多了 吵吵闹闹的 吃饭的时候邻桌俩熊孩子一直吵闹,Not Mentioned,Not Mentioned,Not Mentioned,Negative,Not Mentioned
280,说实话，海鲜不太好，另外服务也不似从前了,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Neutral
281,服务有待提高，朋友吃的时候和服务员差点吵起来。烤肉特别容易干锅。披萨还行。,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Positive
282,还好吧，服务员的态度应该提高一下，感觉去了像吃免费的一样，爱答不理的,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Not Mentioned
283,看到我发的图片就知道我是你们的老顾客，每次朋友来都会介绍过去，今天家里来了两位老人，一共七个大人一个四岁孩子，去的时候因为一个人还没到就先交了六个人的钱，服务员说八人桌没有了，非要我们做一个四人桌和一个两人桌，我们要去开两个四人桌没毛病吧！服务员就是不开，我不知道她为什么态度不好，而且一直在说交了六人钱就能开六人桌，我们好好说就是不可以，空位置很多，你们什么意思，你们什么态度，本来挺开心的，你这态度我们的的都没心情吃了，后来应该是经理说给我们开了四人桌，后来和我们争执的服务员在和另外一个男服务员说话，我只听到那个男服务员说不要惯着他们，我不知道他们说他们是谁，呵呵，可能没有下次在光顾，你们或许也不在乎我们这些小顾客了，呵呵,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Not Mentioned
284,菜品上的越来越不及时了，服务也就凑合凑合吧，多了不说了总之比以前差太多了，估计快废了。,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Not Mentioned
285,服务员态度非常差味道一般环境一般,Not Mentioned,Negative,Not Mentioned,Neutral,Neutral
286,服务没有了，菜品太差了，环境也下降了，以后和朋友，以及家人，在也不去了，太差了,Not Mentioned,Negative,Not Mentioned,Negative,Negative
287,服务员态度特别差 座位又小 明明有大座位不愿意给你换   回头坐下来发现好像钱包没拿。走过去发现服务员还在那里说。那边座位那么大。怎么不能坐啊。我们四个人四个大包。你让我们背着吃饭吗。,Not Mentioned,Negative,Not Mentioned,Negative,Not Mentioned
288,还行，河蟹都臭了，也不拿出去。,Not Mentioned,Not Mentioned,Not Mentioned,Negative,Negative
289,"还行
人挺多的 就是每次去 烤肉的时候都沾篦子  特别严重",Not Mentioned,Not Mentioned,Not Mentioned,Negative,Not Mentioned
290,越来越失望了，老上糊弄人的菜品，最重要的是服务员很让人无语,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Not Mentioned
291,环境不错  菜品的质量还可以  只有北极虾  没有大虾  孩子是49一位  比大人的还贵  这个价位算是所有自助中最贵的了,Not Mentioned,Not Mentioned,Negative,Positive,Positive
292,大脑有问题才来吧，服务忒差，东西不咋地,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Not Mentioned
293,自助餐的服务如果都这样，那完了，都关门吧！！！,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Not Mentioned
294,一般  东西有点少  环境不错    东西挺新鲜的,Not Mentioned,Not Mentioned,Not Mentioned,Positive,Negative
295,挺好的，团购比以前贵的，东西也不错，还会再去,Not Mentioned,Not Mentioned,Negative,Not Mentioned,Positive
296,进门那个女服务员有点恶心，板着脸特别丑跟欠她钱一样，态度很不好! 其他服务员都很好。菜感觉没有以前味道好了 烤肉还不错。,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Neutral
297,不好吃 再也不会去了。孩子们吃了拉肚子。,Not Mentioned,Not Mentioned,Not Mentioned,Negative,Negative
298,真的超级棒。菜品种类蛮多的。味道也很好，碳火烤肉，就是西瓜居然是酸的，服务员都懵了，新切开得就是酸的，上货得问题。还遇见顾客和服务员干架得，无语。,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Neutral
299,雨天什么也做不了最后决定吃个自助，首先感觉环境还可以，个人感觉菜品味道偏咸，本人对海鲜类不感冒觉得在他家就是个噱头吧，海蛎子和飞蟹都没法吃，不新鲜个头也偏小。肉类还不错，尤其羊排，甜点类我是一个也没尝所以也不便发表??！,Not Mentioned,Not Mentioned,Not Mentioned,Positive,Negative
300,去的比较早，菜品丰富，但是海鲜不新鲜。对海鲜没太大要求的可以来尝尝。后来人就多了，收盘比较慢。 #羊排肉#,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Neutral
301,海鲜不新鲜，小吃味道也不好，就餐环境黑漆漆不敞亮，好的有一点就是肉类品种较多,Not Mentioned,Not Mentioned,Not Mentioned,Negative,Negative
302,难吃！埋汰！脏乱差！！！！！！！！,Not Mentioned,Not Mentioned,Not Mentioned,Negative,Negative
303,菜品不好吃，怀疑肉是猪肉和牛羊肉合成的,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Negative
304,菜品不好，而且不好吃不新鲜，下次不去了,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Negative
305,晚上7点50到店，取餐时生蚝没有了，问能不能加，说不能，这算了，后来就问了一句，刺生的生蚝是不是也是生吃，结果被另外一个年龄大的男服务员喷，说我是不是没有吃过海鲜。我只想说一句就大连有海鲜，还是全国就你家有海鲜呀？说我没有吃过海鲜，三亚没有海鲜呀？青岛没有海鲜呀？深圳没有海鲜？  这还算了，一个小时没有到，哪个服务员走过来说，你是不是不吃了，是不是不烤了，我心想哪算了，不烤了，服务员把烤盘收了，我就在吃之前烤好的，等个10来分钟，仅仅一个小时，就走开一下拿餐回来，我桌子上面所有东西全部收了我的，收的一干二净！  我旁边哪桌子走了20多分钟了不收，偏偏要把我的收了！这到底几个意思？,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Not Mentioned
306,我只想说，我烤了个扇贝，老臭了，呵呵，小伙伴们自己体会,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Negative
307,端午节晚上，可能那天人多的原因，花76太不值了，去了卫生首先打扫得非常埋汰，地下全是纸，座位也脏桌子也没擦干净，最主要吃的很一般，海鲜相当于没有，从6点多就是一推死螃蟹和各种不新鲜的蚬子，吃到走都没有加，菜品也比较少，都凉了，哎就是请人吃个饭本来合计这个价位高端点吃的实在不好不会再去，那个地方也比较low,Not Mentioned,Not Mentioned,Negative,Negative,Neutral
308,517吃货节，抢得了33块5的团购券。            周六晚6点半带孩子一起去的，需要排号等待，排到26桌，前面还有7桌。            排号的小票上有二维码，可以用微信扫一扫，随时查看排队情况，挺方便的。            等了接近半个钟头，还不错。            店内人挺多的，有点儿乱。服务员很忙，所以服务有点儿跟不上。            肉和海鲜品种也都挺全的，但看冷冻柜儿里的肉颜色有点儿不新鲜，就没敢品尝，海鲜也没去尝试。             饮料的品种也很多，有现榨的果汁～西瓜，哈密瓜和橘子。             热菜的种类已经不全了，而且绝大多数都已经凉了，也没再上新品。               跟汉巴味德比差距很大。但33.5元的价位已经相当超值了！                再有类似的活动还是会参加的。,Not Mentioned,Negative,Positive,Not Mentioned,Negative
309,一切都挺好的 唯独吧台那收银员态度太差啦！像我欠她钱似的、幸好这家店我不是那收银员开的 、打死也不回来,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Not Mentioned
310,比较死板，我跟朋友还有另外一家人一起来的，人比较多而且不熟，店里也不忙，就是不允许我们分两桌坐，，无语了。以后不会再去了。,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Not Mentioned
311,不是很好，有的东西坏了还上，卫生也不好,Not Mentioned,Not Mentioned,Not Mentioned,Negative,Not Mentioned
312,口味还行，上菜效率慢，去的那天想吃培根卷金针菇都没有了，菜是凉的,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Positive
313,酱料有点少，芝麻酱太稀了，不过服务员态度很好,Not Mentioned,Positive,Not Mentioned,Not Mentioned,Negative
314,去过两次，环境还可以，就是北极虾、蟹子供应不足，上料间隔时间太长，给国人养成一种抢的习惯。,Not Mentioned,Negative,Not Mentioned,Positive,Not Mentioned
315,本人觉得服务态度极差带领进去的服务员白眼都翻上天了,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Not Mentioned
316,第一次去吃的时候还是同学过生日。这次不知道是第几次去啦。经常去吃。 真的很不错 服务态度也超好  # 培根肉卷# #韩式五花肉# #蛋挞# 这些都是我个人没次去必取的餐点……就是地面有些滑 但是服务人员都会时刻提醒顾客小心地滑。值得大家去品尝。很美味……我就照了一张照片所以为了拿积分所以。 见谅啦……,Not Mentioned,Positive,Not Mentioned,Negative,Positive
317,菜品不是很好，服务还可以，总体来说，还是可以的,Not Mentioned,Positive,Not Mentioned,Not Mentioned,Negative
318,品种不是特别齐全，冰虾几乎吃不到，太少了,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Negative
319,品种不是特别齐全，冰虾几乎吃不到，太少了,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Negative
320,第一次去，不用排队，环境不错，但是吃起来的感觉有点点小失望，感觉不太好，东西都凉了，菜品不是很多，饮品选择也有点少。其实店面还不错，还可以在现场煮海鲜，商家要是好好做做应该会不错。服务还是挺好的。加油哦,Not Mentioned,Positive,Not Mentioned,Positive,Negative
321,菜品可以，菜量少。务服太不好了。,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Neutral
322,还可以，吃到后来音乐太悲伤了，都没有多少人了,Not Mentioned,Not Mentioned,Not Mentioned,Negative,Neutral
323,肉很新鲜，菜也很好，就是我们人多给我们的位置少一个，有点不舒服，,Not Mentioned,Not Mentioned,Not Mentioned,Negative,Positive
324,吃的时候不知道，不知道是什么东西坏了，中午吃完，晚上发烧了，引吐才好点，差评，真的是头一次在美团上差评。,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Negative
325,"火都灭了 就是不给换 服务员态多次 差劲  以后还让顾客吃不
经过多次的呼喊不乐意的的给换   等了20分钟才给换 以后不用来吃了 ",Not Mentioned,Negative,Not Mentioned,Not Mentioned,Not Mentioned
326,口味照着佳兆业的鑫海汇差了点儿，服务太过了，不让撤空盘服务员说必须撤，该说什么考核，挨罚的，一顿饭下来憋屈,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Neutral
327,除了贵，其他什么都好。味道确实不错,Not Mentioned,Not Mentioned,Negative,Not Mentioned,Positive
328,人多啊还好就是不通风好缺氧了。,Not Mentioned,Not Mentioned,Not Mentioned,Negative,Not Mentioned
329,服务态度差，没有一点服务意思，对客人一点都不客气，没碳说了半天不给加碳，,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Not Mentioned
330,人少还好，人一多了所以换烤盘的速度很慢，叫了好几声服务员没人理，再多几个服务员就好了，还有烤肉没有油所以总换盘子总烤糊，服务员说开始烤肥肉就有油不会糊，我只能说这种常识我也懂，关键烤完大肥肉谁吃，咬一口全是油，扔了还说浪费，我不指望别的，我只想说以后能不能给点油。,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Not Mentioned
331,昨天七点多去的  看烤鸭和羊排没了  刚好看见有个阿姨推着刚烤好的3只烤鸭  就问阿姨还有没有烤鸭  阿姨告诉没有  我晕  这不骗消费者吗 怕吃还开什么自助   至于吗  开门做生意。你们这样能长久吗   太坑了,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Not Mentioned
332,一般吧！菜品上的不太及时！希望以后继续加油！,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Neutral
333,味道真一般，东西也不是很多，今天吃了一盘肉里面有头发告诉服务员以为能扔了，亲眼看见又放回冰柜里，还有咖啡和奶茶真不好喝,Not Mentioned,Not Mentioned,Not Mentioned,Negative,Negative
334,都告诉好几次了，酱油炒饭太硬，就是不改，这服务！！！,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Neutral
335,挺好的，就是排队时间太长了，不过值得了,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Not Mentioned
336,肉不好吃，炭火也很慢，人多，烤的很慢，服务还可以,Not Mentioned,Neutral,Not Mentioned,Not Mentioned,Negative
337,说实话，菜品真的不怎么样，海鲜连青虾都没有，摆在那都是小虫子在飞，还有生肉和蔬菜那也都是虫子在飞，这是别家自助看不到的。小料连干料都没有。再说说服务，服务员确实不错，一个个都很热情，吃的时候会有烤鸭，刚烤好服务员就会挨桌通知，味道也还可以。也就是地段好点吧，作为大连当地人我想我是不会再去了。,Not Mentioned,Positive,Not Mentioned,Negative,Negative
338,东西太少，肉也不太好，服务很好,Not Mentioned,Positive,Not Mentioned,Not Mentioned,Negative
339,服务员骂人。这是第一。 以为卫生不好收拾不让坐座位。女员工女主管说话骂骂咧咧。本来是聚餐去的 最后闹一肚子气。什么服务质量 太差  评论只能说这么多 说多少都表达不了我内心的气愤 这辈子吃烤肉都不回去他们家。 ,Not Mentioned,Negative,Not Mentioned,Negative,Not Mentioned
340,来过无数次，这次来，有个服务员态度狠不好,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Not Mentioned
341,东西越来越少，食品质量不是很好,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Negative
342,一般，菜品种类还行，空间太闷太热,Not Mentioned,Not Mentioned,Not Mentioned,Negative,Neutral
343,多次去过你们家了，菜品比较多，海鲜供应不及时，尤其是蟹子和北极虾，根本就排不上队，个人比较喜欢吃腌鸡翅，靠的焦黄的ge超级好吃，在就是贝类清洗的不是很干净，壳上都是土，最重要的一点是：就餐时间，哎呦我去！两个小时，吃的太赶了建议增加半小时，,Not Mentioned,Negative,Not Mentioned,Negative,Positive
344,食材种类不少，品质一般。山药是酸的   翅根不熟。薯条超级硬，本来觉得除了这些这都不错。食品种类齐全  干净卫生   就是结束后找服务人员签押金票子有点婶都不能忍了！！！ 服务员阿姨说我们剩的太多了   我就解释了一下为什么没吃完   原谅我有味觉，牙不好还能吃出来熟不熟。。。也是够了  阿姨说了  在你吃饱的时候什么都不好吃。呵呵哒了我就,Not Mentioned,Negative,Not Mentioned,Positive,Neutral
345,菜口味挺好，但是看到服务员洗盘子就洗一遍，而且水很脏就没有兴趣了,Not Mentioned,Neutral,Not Mentioned,Negative,Positive
346,一般般。地方小。服务部到位。菜品少。,Not Mentioned,Positive,Not Mentioned,Negative,Neutral
347,吃的东西还好吧，就是太少了每次想吃的都没有,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Negative
348,去他家很多次，服务态度和以前差了好多，海鲜也少了,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Not Mentioned
349,鞋子踢脏了??????????????????  味道不是那么好，但是我们人多热闹，吃的还算饱~,Not Mentioned,Not Mentioned,Not Mentioned,Negative,Neutral
350,海鲜不新鲜，尤其扇贝蚬子，俞望严格质量,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Negative
351,服务态度太差了，还没吃万就开始撤台子，菜不是很齐全但也可以，口味还可以吧！！,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Positive
352,地方比较小，但是服务很到位。位置挺好找的。,Positive,Positive,Not Mentioned,Negative,Not Mentioned
353,这次还不错，能看见北极虾的影子了，肉很碎不好烤,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Negative
354,吃过之后就不想再去了，服务太差,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Not Mentioned
355,去附近买的耳钻，然后没事，就想在附近吃点，团的这个，第一次来，还好，就是屋子油烟很大，桌子凹凸的不太喜欢，以为烤肉，这种桌子感觉不干净呢，平面的桌子好擦，那样觉得干净些，因为不吃海鲜，都已肉为主，还好，，喜欢蛋挞，不错呢，总体满意,Not Mentioned,Not Mentioned,Neutral,Negative,Positive
356,真的是总来这里，觉得还可以，还不错吧，62了，价格有点贵了,Not Mentioned,Not Mentioned,Negative,Not Mentioned,Not Mentioned
357,菜品太少，东西没了还不及时填补，饮品口味太差了,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Negative
358,感觉没有三八广场那个嘉力德好！服务态度也不好！真后悔去了,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Not Mentioned
359,中午十二点半去的，人超级多，跟打仗似的，很多吃的东西比如现烤的，拌菜都没有了，等了很久才有新的，这就是自助！最可气的是上来烤培根我排队到我了，夹了三块后面的人就发疯似的让我不要拿了，我们来的人多，又是自助，凭什么被她管着,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Not Mentioned
360,钱那么贵东西那么少，感觉要黄了，太差了,Not Mentioned,Not Mentioned,Negative,Not Mentioned,Not Mentioned
361,地点太小了，环境不好，东西少，不会再去了,Not Mentioned,Not Mentioned,Not Mentioned,Negative,Not Mentioned
362,原料不行，肉都太薄，无法烤出一块完整的，必须两个小时内吃完，且品种太少。,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Negative
363,服务太差、员工一点素质没有！希望老板管理管理,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Not Mentioned
364,"环境太嗨的吃的也应多的
服务一般尾巴吗！由不得我不新鲜
",Not Mentioned,Neutral,Not Mentioned,Negative,Not Mentioned
365,t#蟹子# 太难吃啦。什么都没有。还赶不上中山香榭里广场和谐号自助餐呢？,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Negative
366,我从来不给差评的，可真的是太差了，自助餐停水，没有碳酸饮料，果汁从味道上和水一样，菜的种类严重不全我光看空盘了，收盘子的竟然不用敬语！上餐的阿姨都站着唠嗑，我第一次觉得自助竟然没东西可吃，我呵呵了，这种自助早点黄了，别坑人了,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Not Mentioned
367,口味一般！环境还可以！海鲜没了也不给上！餐具没人收！不推荐！,Not Mentioned,Negative,Not Mentioned,Positive,Neutral
368,海鲜不好。螃蟹什么的。全是死的。很小很小。蘸料不好吃。芝麻酱不好吃。配料不全。小米辣都没有。麻油也没有。,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Negative
369,烤的肉味道不好，我刚开始烤了两块，后来干脆没吃。涮的肉更差，我同事涮的直接都没吃，连汤底都换了。热菜“可乐鸡翅”没有鸡翅，只有翅根。服务员真是好样的，知道我们是团购，跟着要好评，不给好评都不走就在桌前站着看着我们好评。幸亏我们同事分开买的，要不是连实话都没法说。切记不要去！,Not Mentioned,Neutral,Neutral,Not Mentioned,Negative
370,菜品太少，又很乱，水果看起来脏兮兮的，又不新鲜，而且很多菜都不新鲜了，蚊子飞来飞去，真是没想要回头客了，反正不会来第二次,Not Mentioned,Not Mentioned,Not Mentioned,Negative,Negative
371,"螃蟹也太小了 

【环境】不让做空旷位置直接领到哪算哪",Not Mentioned,Not Mentioned,Not Mentioned,Negative,Negative
372,个别肉类不新鲜，烤盘刷的不干净。餐盘和饮杯也不干净。,Not Mentioned,Not Mentioned,Not Mentioned,Negative,Not Mentioned
